Categorii de pomi fructiferi, Forme de proprietate, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
Piersici, Total, Teleorman, Anul 2005, Numar, 50509
Piersici, Total, Teleorman, Anul 2006, Numar, 15353
Piersici, Total, Teleorman, Anul 2007, Numar, 10930
Piersici, Total, Teleorman, Anul 2008, Numar, 10673
Piersici, Total, Teleorman, Anul 2009, Numar, 8012
Piersici, Total, Teleorman, Anul 2010, Numar, 8247
Piersici, Total, Teleorman, Anul 2011, Numar, 7642
Piersici, Total, Teleorman, Anul 2012, Numar, 7875
Piersici, Total, Teleorman, Anul 2013, Numar, 7634
Piersici, Total, Teleorman, Anul 2014, Numar, 19160
Piersici, Total, Teleorman, Anul 2015, Numar, 6800
Piersici, Total, Teleorman, Anul 2016, Numar, 6809
Piersici, Total, Teleorman, Anul 2017, Numar, 26787
Piersici, Total, Teleorman, Anul 2018, Numar, 26770
Piersici, Total, Teleorman, Anul 2019, Numar, 26759
Piersici, Total, Teleorman, Anul 2020, Numar, 6771
Piersici, Total, Teleorman, Anul 2021, Numar, 6757
Piersici, Total, Teleorman, Anul 2022, Numar, 6875
Piersici, Total, Teleorman, Anul 2023, Numar, 6797
Piersici, Total, Teleorman, Anul 2024, Numar, 6711
Piersici, Total, Ilfov, Anul 2000, Numar, 161087
Piersici, Total, Ilfov, Anul 2001, Numar, 140039
Piersici, Total, Ilfov, Anul 2002, Numar, 135678
Piersici, Total, Ilfov, Anul 2003, Numar, 108426
Piersici, Total, Ilfov, Anul 2004, Numar, 121321
Piersici, Total, Ilfov, Anul 2005, Numar, 69557
Piersici, Total, Ilfov, Anul 2006, Numar, 54588
Piersici, Total, Ilfov, Anul 2007, Numar, 68258
Piersici, Total, Ilfov, Anul 2008, Numar, 20603
Piersici, Total, Ilfov, Anul 2009, Numar, 34864
Piersici, Total, Ilfov, Anul 2010, Numar, 14409
Piersici, Total, Ilfov, Anul 2011, Numar, 28608
Piersici, Total, Ilfov, Anul 2012, Numar, 37627
Piersici, Total, Ilfov, Anul 2013, Numar, 16996
Piersici, Total, Ilfov, Anul 2014, Numar, 28155
Piersici, Total, Ilfov, Anul 2015, Numar, 21298
Piersici, Total, Ilfov, Anul 2016, Numar, 20534
Piersici, Total, Ilfov, Anul 2017, Numar, 20534
Piersici, Total, Ilfov, Anul 2018, Numar, 10350
Piersici, Total, Ilfov, Anul 2019, Numar, 9426
Piersici, Total, Ilfov, Anul 2020, Numar, 8254
Piersici, Total, Ilfov, Anul 2021, Numar, 7660
Piersici, Total, Ilfov, Anul 2022, Numar, 8239
Piersici, Total, Ilfov, Anul 2023, Numar, 6692
Piersici, Total, Ilfov, Anul 2024, Numar, 6529
Piersici, Total, Municipiul Bucuresti, Anul 2000, Numar, 14230
Piersici, Total, Municipiul Bucuresti, Anul 2001, Numar, 13824
Piersici, Total, Municipiul Bucuresti, Anul 2002, Numar, 10693
Piersici, Total, Municipiul Bucuresti, Anul 2003, Numar, 13588
Piersici, Total, Municipiul Bucuresti, Anul 2004, Numar, 12444
Piersici, Total, Municipiul Bucuresti, Anul 2005, Numar, 13371
Piersici, Total, Municipiul Bucuresti, Anul 2006, Numar, 11715
Piersici, Total, Municipiul Bucuresti, Anul 2007, Numar, 4618
Piersici, Total, Municipiul Bucuresti, Anul 2008, Numar, 7859
Piersici, Total, Municipiul Bucuresti, Anul 2009, Numar, 5340
Piersici, Total, Municipiul Bucuresti, Anul 2010, Numar, 4474
Piersici, Total, Municipiul Bucuresti, Anul 2011, Numar, 1925
Piersici, Total, Municipiul Bucuresti, Anul 2012, Numar, 1830
Piersici, Total, Municipiul Bucuresti, Anul 2013, Numar, 850
Piersici, Total, Municipiul Bucuresti, Anul 2014, Numar, 750
Piersici, Total, Municipiul Bucuresti, Anul 2015, Numar, 710
Piersici, Total, Municipiul Bucuresti, Anul 2016, Numar, 710
Piersici, Total, Municipiul Bucuresti, Anul 2023, Numar, 0
Piersici, Total, Municipiul Bucuresti, Anul 2024, Numar, 0
Piersici, Total, Dolj, Anul 2000, Numar, 269649
Piersici, Total, Dolj, Anul 2001, Numar, 329459
Piersici, Total, Dolj, Anul 2002, Numar, 304993
Piersici, Total, Dolj, Anul 2003, Numar, 233767
Piersici, Total, Dolj, Anul 2004, Numar, 164484
Piersici, Total, Dolj, Anul 2005, Numar, 179746
Piersici, Total, Dolj, Anul 2006, Numar, 92758
Piersici, Total, Dolj, Anul 2007, Numar, 77788
Piersici, Total, Dolj, Anul 2008, Numar, 66496
Piersici, Total, Dolj, Anul 2009, Numar, 42889
Piersici, Total, Dolj, Anul 2010, Numar, 6090
Piersici, Total, Dolj, Anul 2011, Numar, 4528
Piersici, Total, Dolj, Anul 2012, Numar, 12050
Piersici, Total, Dolj, Anul 2013, Numar, 12041
Piersici, Total, Dolj, Anul 2014, Numar, 12434
Piersici, Total, Dolj, Anul 2015, Numar, 13083
Piersici, Total, Dolj, Anul 2016, Numar, 11634
Piersici, Total, Dolj, Anul 2017, Numar, 8184
Piersici, Total, Dolj, Anul 2018, Numar, 39103
Piersici, Total, Dolj, Anul 2019, Numar, 41477
Piersici, Total, Dolj, Anul 2020, Numar, 12061
Piersici, Total, Dolj, Anul 2021, Numar, 13747
Piersici, Total, Dolj, Anul 2022, Numar, 18394
Piersici, Total, Dolj, Anul 2023, Numar, 44038
Piersici, Total, Dolj, Anul 2024, Numar, 44037
Piersici, Total, Gorj, Anul 2000, Numar, 6518
Piersici, Total, Gorj, Anul 2001, Numar, 6718
Piersici, Total, Gorj, Anul 2002, Numar, 8817
Piersici, Total, Gorj, Anul 2003, Numar, 7078
Piersici, Total, Gorj, Anul 2004, Numar, 7400
Piersici, Total, Gorj, Anul 2005, Numar, 7377
Piersici, Total, Gorj, Anul 2006, Numar, 9781
Piersici, Total, Gorj, Anul 2007, Numar, 16131
Piersici, Total, Gorj, Anul 2008, Numar, 15366
Piersici, Total, Gorj, Anul 2009, Numar, 15330
Piersici, Total, Gorj, Anul 2010, Numar, 14699
Piersici, Total, Gorj, Anul 2011, Numar, 12609
Piersici, Total, Gorj, Anul 2012, Numar, 12793
Piersici, Total, Gorj, Anul 2013, Numar, 13242
Piersici, Total, Gorj, Anul 2014, Numar, 12069
Piersici, Total, Gorj, Anul 2015, Numar, 11813
Piersici, Total, Gorj, Anul 2016, Numar, 11862
Piersici, Total, Gorj, Anul 2017, Numar, 11859
Piersici, Total, Gorj, Anul 2018, Numar, 11843
Piersici, Total, Gorj, Anul 2019, Numar, 11856
Piersici, Total, Gorj, Anul 2020, Numar, 11854
Piersici, Total, Gorj, Anul 2021, Numar, 11847
Piersici, Total, Gorj, Anul 2022, Numar, 11810
Piersici, Total, Gorj, Anul 2023, Numar, 11830
Piersici, Total, Gorj, Anul 2024, Numar, 11737
Piersici, Total, Mehedinti, Anul 2000, Numar, 22214
Piersici, Total, Mehedinti, Anul 2001, Numar, 7198
Piersici, Total, Mehedinti, Anul 2002, Numar, 7198
Piersici, Total, Mehedinti, Anul 2003, Numar, 8260
Piersici, Total, Mehedinti, Anul 2004, Numar, 6787
Piersici, Total, Mehedinti, Anul 2005, Numar, 23984
Piersici, Total, Mehedinti, Anul 2006, Numar, 5798
Piersici, Total, Mehedinti, Anul 2007, Numar, 19281
Piersici, Total, Mehedinti, Anul 2008, Numar, 20156
Piersici, Total, Mehedinti, Anul 2009, Numar, 18890
Piersici, Total, Mehedinti, Anul 2010, Numar, 19782
Piersici, Total, Mehedinti, Anul 2011, Numar, 19554
Piersici, Total, Mehedinti, Anul 2012, Numar, 20018
Piersici, Total, Mehedinti, Anul 2013, Numar, 19759
Piersici, Total, Mehedinti, Anul 2014, Numar, 20019
Piersici, Total, Mehedinti, Anul 2015, Numar, 19987
Piersici, Total, Mehedinti, Anul 2016, Numar, 19852
Piersici, Total, Mehedinti, Anul 2017, Numar, 20158
Piersici, Total, Mehedinti, Anul 2018, Numar, 20208
Piersici, Total, Mehedinti, Anul 2019, Numar, 20168
Piersici, Total, Mehedinti, Anul 2020, Numar, 20234
Piersici, Total, Mehedinti, Anul 2021, Numar, 20126
Piersici, Total, Mehedinti, Anul 2022, Numar, 20110
Piersici, Total, Mehedinti, Anul 2023, Numar, 21316
Piersici, Total, Mehedinti, Anul 2024, Numar, 21382
Piersici, Total, Olt, Anul 2000, Numar, 195053
Piersici, Total, Olt, Anul 2001, Numar, 117576
Piersici, Total, Olt, Anul 2002, Numar, 105356
Piersici, Total, Olt, Anul 2003, Numar, 65560
Piersici, Total, Olt, Anul 2004, Numar, 49321
Piersici, Total, Olt, Anul 2005, Numar, 147369
Piersici, Total, Olt, Anul 2006, Numar, 10769
Piersici, Total, Olt, Anul 2007, Numar, 15980
Piersici, Total, Olt, Anul 2008, Numar, 15229
Piersici, Total, Olt, Anul 2009, Numar, 15621
Piersici, Total, Olt, Anul 2010, Numar, 14789
Piersici, Total, Olt, Anul 2011, Numar, 14305
Piersici, Total, Olt, Anul 2012, Numar, 14614
Piersici, Total, Olt, Anul 2013, Numar, 16079
Piersici, Total, Olt, Anul 2014, Numar, 13905
Piersici, Total, Olt, Anul 2015, Numar, 14642
Piersici, Total, Olt, Anul 2016, Numar, 15368
Piersici, Total, Olt, Anul 2017, Numar, 14710
Piersici, Total, Olt, Anul 2018, Numar, 15075
Piersici, Total, Olt, Anul 2019, Numar, 14866
Piersici, Total, Olt, Anul 2020, Numar, 15720
Piersici, Total, Olt, Anul 2021, Numar, 16802
Piersici, Total, Olt, Anul 2022, Numar, 15728
Piersici, Total, Olt, Anul 2023, Numar, 16688
Piersici, Total, Olt, Anul 2024, Numar, 16621
Piersici, Total, Valcea, Anul 2000, Numar, 16160
Piersici, Total, Valcea, Anul 2001, Numar, 13566
Piersici, Total, Valcea, Anul 2002, Numar, 16576
Piersici, Total, Valcea, Anul 2003, Numar, 11607
Piersici, Total, Valcea, Anul 2004, Numar, 16629
Piersici, Total, Valcea, Anul 2005, Numar, 15907
Piersici, Total, Valcea, Anul 2006, Numar, 12062
Piersici, Total, Valcea, Anul 2007, Numar, 13091
Piersici, Total, Valcea, Anul 2008, Numar, 12820
Piersici, Total, Valcea, Anul 2009, Numar, 13830
Piersici, Total, Valcea, Anul 2010, Numar, 13685
Piersici, Total, Valcea, Anul 2011, Numar, 10323
Piersici, Total, Valcea, Anul 2012, Numar, 10500
Piersici, Total, Valcea, Anul 2013, Numar, 10601
Piersici, Total, Valcea, Anul 2014, Numar, 9398
Piersici, Total, Valcea, Anul 2015, Numar, 9518
Piersici, Total, Valcea, Anul 2016, Numar, 9901
Piersici, Total, Valcea, Anul 2017, Numar, 9891
Piersici, Total, Valcea, Anul 2018, Numar, 9501
Piersici, Total, Valcea, Anul 2019, Numar, 9503
Piersici, Total, Valcea, Anul 2020, Numar, 9507
Piersici, Total, Valcea, Anul 2021, Numar, 9536
Piersici, Total, Valcea, Anul 2022, Numar, 9504
Piersici, Total, Valcea, Anul 2023, Numar, 9498
Piersici, Total, Valcea, Anul 2024, Numar, 9434
Piersici, Total, Arad, Anul 2000, Numar, 126099
Piersici, Total, Arad, Anul 2001, Numar, 99522
Piersici, Total, Arad, Anul 2002, Numar, 147245
Piersici, Total, Arad, Anul 2003, Numar, 107069
Piersici, Total, Arad, Anul 2004, Numar, 101120
Piersici, Total, Arad, Anul 2005, Numar, 105500
Piersici, Total, Arad, Anul 2006, Numar, 74318
Piersici, Total, Arad, Anul 2007, Numar, 57812
Piersici, Total, Arad, Anul 2008, Numar, 30124
Piersici, Total, Arad, Anul 2009, Numar, 45782
Piersici, Total, Arad, Anul 2010, Numar, 79184
Piersici, Total, Arad, Anul 2011, Numar, 117722
Piersici, Total, Arad, Anul 2012, Numar, 136475
Piersici, Total, Arad, Anul 2013, Numar, 76167
Piersici, Total, Arad, Anul 2014, Numar, 67799
Piersici, Total, Arad, Anul 2015, Numar, 66758
Piersici, Total, Arad, Anul 2016, Numar, 30707
Piersici, Total, Arad, Anul 2017, Numar, 34060
Piersici, Total, Arad, Anul 2018, Numar, 32549
Piersici, Total, Arad, Anul 2019, Numar, 30548
Piersici, Total, Arad, Anul 2020, Numar, 29909
Piersici, Total, Arad, Anul 2021, Numar, 50420
Piersici, Total, Arad, Anul 2022, Numar, 36900
Piersici, Total, Arad, Anul 2023, Numar, 71704
Piersici, Total, Arad, Anul 2024, Numar, 81362
Piersici, Total, Caras-Severin, Anul 2000, Numar, 15852
Piersici, Total, Caras-Severin, Anul 2001, Numar, 14312
Piersici, Total, Caras-Severin, Anul 2002, Numar, 14302
Piersici, Total, Caras-Severin, Anul 2003, Numar, 14679
Piersici, Total, Caras-Severin, Anul 2004, Numar, 12300
Piersici, Total, Caras-Severin, Anul 2005, Numar, 14025
Piersici, Total, Caras-Severin, Anul 2006, Numar, 13167
Piersici, Total, Caras-Severin, Anul 2007, Numar, 46217
Piersici, Total, Caras-Severin, Anul 2008, Numar, 25797
Piersici, Total, Caras-Severin, Anul 2009, Numar, 27166
Piersici, Total, Caras-Severin, Anul 2010, Numar, 24532
Piersici, Total, Caras-Severin, Anul 2011, Numar, 27309
Piersici, Total, Caras-Severin, Anul 2012, Numar, 25678
Piersici, Total, Caras-Severin, Anul 2013, Numar, 25624
Piersici, Total, Caras-Severin, Anul 2014, Numar, 24310
Piersici, Total, Caras-Severin, Anul 2015, Numar, 27369
Piersici, Total, Caras-Severin, Anul 2016, Numar, 27166
Piersici, Total, Caras-Severin, Anul 2017, Numar, 26947
Piersici, Total, Caras-Severin, Anul 2018, Numar, 27182
Piersici, Total, Caras-Severin, Anul 2019, Numar, 27184
Piersici, Total, Caras-Severin, Anul 2020, Numar, 27108
Piersici, Total, Caras-Severin, Anul 2021, Numar, 26631
Piersici, Total, Caras-Severin, Anul 2022, Numar, 26609
Piersici, Total, Caras-Severin, Anul 2023, Numar, 26569
Piersici, Total, Caras-Severin, Anul 2024, Numar, 26603
Piersici, Total, Hunedoara, Anul 2000, Numar, 17288
Piersici, Total, Hunedoara, Anul 2001, Numar, 17247
Piersici, Total, Hunedoara, Anul 2002, Numar, 17744
Piersici, Total, Hunedoara, Anul 2003, Numar, 17388
Piersici, Total, Hunedoara, Anul 2004, Numar, 18330
Piersici, Total, Hunedoara, Anul 2005, Numar, 17262
Piersici, Total, Hunedoara, Anul 2006, Numar, 17137
Piersici, Total, Hunedoara, Anul 2007, Numar, 15386
Piersici, Total, Hunedoara, Anul 2008, Numar, 14610
Piersici, Total, Hunedoara, Anul 2009, Numar, 15669
Piersici, Total, Hunedoara, Anul 2010, Numar, 14663
Piersici, Total, Hunedoara, Anul 2011, Numar, 14560
Piersici, Total, Hunedoara, Anul 2012, Numar, 14758
Piersici, Total, Hunedoara, Anul 2013, Numar, 14786
Piersici, Total, Hunedoara, Anul 2014, Numar, 15335
Piersici, Total, Hunedoara, Anul 2015, Numar, 16160
Piersici, Total, Hunedoara, Anul 2016, Numar, 16178
Piersici, Total, Hunedoara, Anul 2017, Numar, 16172
Piersici, Total, Hunedoara, Anul 2018, Numar, 16162
Piersici, Total, Hunedoara, Anul 2019, Numar, 16121
Piersici, Total, Hunedoara, Anul 2020, Numar, 16173
Piersici, Total, Hunedoara, Anul 2021, Numar, 16172
Piersici, Total, Hunedoara, Anul 2022, Numar, 16520
Piersici, Total, Hunedoara, Anul 2023, Numar, 16322
Piersici, Total, Hunedoara, Anul 2024, Numar, 16274
Piersici, Total, Timis, Anul 2000, Numar, 216525
Piersici, Total, Timis, Anul 2001, Numar, 206784
Piersici, Total, Timis, Anul 2002, Numar, 230851
Piersici, Total, Timis, Anul 2003, Numar, 176523
Piersici, Total, Timis, Anul 2004, Numar, 132910
Piersici, Total, Timis, Anul 2005, Numar, 76170
Piersici, Total, Timis, Anul 2006, Numar, 133730
Piersici, Total, Timis, Anul 2007, Numar, 59134
Piersici, Total, Timis, Anul 2008, Numar, 76503
Piersici, Total, Timis, Anul 2009, Numar, 82584
Piersici, Total, Timis, Anul 2010, Numar, 86613
Piersici, Total, Timis, Anul 2011, Numar, 138855
Piersici, Total, Timis, Anul 2012, Numar, 130112
Piersici, Total, Timis, Anul 2013, Numar, 115971
Piersici, Total, Timis, Anul 2014, Numar, 120791
Piersici, Total, Timis, Anul 2015, Numar, 121151
Piersici, Total, Timis, Anul 2016, Numar, 120597
Piersici, Total, Timis, Anul 2017, Numar, 116944
Piersici, Total, Timis, Anul 2018, Numar, 85711
Piersici, Total, Timis, Anul 2019, Numar, 137783
Piersici, Total, Timis, Anul 2020, Numar, 146399
Piersici, Total, Timis, Anul 2021, Numar, 151776
Piersici, Total, Timis, Anul 2022, Numar, 173761
Piersici, Total, Timis, Anul 2023, Numar, 142210
Piersici, Total, Timis, Anul 2024, Numar, 143828
Ciresi si visini, Total, Bihor, Anul 2000, Numar, 234613
Ciresi si visini, Total, Bihor, Anul 2001, Numar, 214980
Ciresi si visini, Total, Bihor, Anul 2002, Numar, 191633
Ciresi si visini, Total, Bihor, Anul 2003, Numar, 163890
Ciresi si visini, Total, Bihor, Anul 2004, Numar, 174354
Ciresi si visini, Total, Bihor, Anul 2005, Numar, 101113
Ciresi si visini, Total, Bihor, Anul 2006, Numar, 172044
Ciresi si visini, Total, Bihor, Anul 2007, Numar, 128076
Ciresi si visini, Total, Bihor, Anul 2008, Numar, 140391
Ciresi si visini, Total, Bihor, Anul 2009, Numar, 122085
Ciresi si visini, Total, Bihor, Anul 2010, Numar, 133642
Ciresi si visini, Total, Bihor, Anul 2011, Numar, 132949
Ciresi si visini, Total, Bihor, Anul 2012, Numar, 131931
Ciresi si visini, Total, Bihor, Anul 2013, Numar, 130916
Ciresi si visini, Total, Bihor, Anul 2014, Numar, 131494
Ciresi si visini, Total, Bihor, Anul 2015, Numar, 130368
Ciresi si visini, Total, Bihor, Anul 2016, Numar, 132179
Ciresi si visini, Total, Bihor, Anul 2017, Numar, 131746
Ciresi si visini, Total, Bihor, Anul 2018, Numar, 132487
Ciresi si visini, Total, Bihor, Anul 2019, Numar, 130853
Ciresi si visini, Total, Bihor, Anul 2020, Numar, 130319
Ciresi si visini, Total, Bihor, Anul 2021, Numar, 127078
Ciresi si visini, Total, Bihor, Anul 2022, Numar, 126900
Ciresi si visini, Total, Bihor, Anul 2023, Numar, 154038
Ciresi si visini, Total, Bihor, Anul 2024, Numar, 138317
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2000, Numar, 239010
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2001, Numar, 236160
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2002, Numar, 219027
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2003, Numar, 208696
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2004, Numar, 202325
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2005, Numar, 199131
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2006, Numar, 180145
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2007, Numar, 134666
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2008, Numar, 94851
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2009, Numar, 104849
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2010, Numar, 117336
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2011, Numar, 111292
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2012, Numar, 111618
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2013, Numar, 104194
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2014, Numar, 113852
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2015, Numar, 106521
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2016, Numar, 123865
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2017, Numar, 119349
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2018, Numar, 123894
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2019, Numar, 124031
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2020, Numar, 144346
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2021, Numar, 111168
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2022, Numar, 119748
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2023, Numar, 133430
Ciresi si visini, Total, Bistrita-Nasaud, Anul 2024, Numar, 126051
Ciresi si visini, Total, Cluj, Anul 2000, Numar, 280101
Ciresi si visini, Total, Cluj, Anul 2001, Numar, 192770
Ciresi si visini, Total, Cluj, Anul 2002, Numar, 263904
Ciresi si visini, Total, Cluj, Anul 2003, Numar, 218201
Ciresi si visini, Total, Cluj, Anul 2004, Numar, 276962
Ciresi si visini, Total, Cluj, Anul 2005, Numar, 260596
Ciresi si visini, Total, Cluj, Anul 2006, Numar, 169677
Ciresi si visini, Total, Cluj, Anul 2007, Numar, 114229
Ciresi si visini, Total, Cluj, Anul 2008, Numar, 26915
Ciresi si visini, Total, Cluj, Anul 2009, Numar, 35919
Ciresi si visini, Total, Cluj, Anul 2010, Numar, 70982
Ciresi si visini, Total, Cluj, Anul 2011, Numar, 55174
Ciresi si visini, Total, Cluj, Anul 2012, Numar, 64315
Ciresi si visini, Total, Cluj, Anul 2013, Numar, 63854
Ciresi si visini, Total, Cluj, Anul 2014, Numar, 55606
Ciresi si visini, Total, Cluj, Anul 2015, Numar, 61529
Ciresi si visini, Total, Cluj, Anul 2016, Numar, 57608
Ciresi si visini, Total, Cluj, Anul 2017, Numar, 43621
Ciresi si visini, Total, Cluj, Anul 2018, Numar, 51138
Ciresi si visini, Total, Cluj, Anul 2019, Numar, 82975
Ciresi si visini, Total, Cluj, Anul 2020, Numar, 82902
Ciresi si visini, Total, Cluj, Anul 2021, Numar, 39277
Ciresi si visini, Total, Cluj, Anul 2022, Numar, 86208
Ciresi si visini, Total, Cluj, Anul 2023, Numar, 87236
Ciresi si visini, Total, Cluj, Anul 2024, Numar, 93516
Ciresi si visini, Total, Maramures, Anul 2000, Numar, 93576
Ciresi si visini, Total, Maramures, Anul 2001, Numar, 97637
Ciresi si visini, Total, Maramures, Anul 2002, Numar, 91568
Ciresi si visini, Total, Maramures, Anul 2003, Numar, 86781
Ciresi si visini, Total, Maramures, Anul 2004, Numar, 80762
Ciresi si visini, Total, Maramures, Anul 2005, Numar, 82895
Ciresi si visini, Total, Maramures, Anul 2006, Numar, 81974
Ciresi si visini, Total, Maramures, Anul 2007, Numar, 165495
Ciresi si visini, Total, Maramures, Anul 2008, Numar, 143083
Ciresi si visini, Total, Maramures, Anul 2009, Numar, 147777
Ciresi si visini, Total, Maramures, Anul 2010, Numar, 169431
Ciresi si visini, Total, Maramures, Anul 2011, Numar, 169709
Ciresi si visini, Total, Maramures, Anul 2012, Numar, 162932
Ciresi si visini, Total, Maramures, Anul 2013, Numar, 173792
Ciresi si visini, Total, Maramures, Anul 2014, Numar, 163108
Ciresi si visini, Total, Maramures, Anul 2015, Numar, 160777
Ciresi si visini, Total, Maramures, Anul 2016, Numar, 164281
Ciresi si visini, Total, Maramures, Anul 2017, Numar, 164093
Ciresi si visini, Total, Maramures, Anul 2018, Numar, 167626
Ciresi si visini, Total, Maramures, Anul 2019, Numar, 167390
Ciresi si visini, Total, Maramures, Anul 2020, Numar, 167749
Ciresi si visini, Total, Maramures, Anul 2021, Numar, 164082
Ciresi si visini, Total, Maramures, Anul 2022, Numar, 166681
Ciresi si visini, Total, Maramures, Anul 2023, Numar, 176999
Ciresi si visini, Total, Maramures, Anul 2024, Numar, 162078
Ciresi si visini, Total, Satu Mare, Anul 2000, Numar, 100927
Ciresi si visini, Total, Satu Mare, Anul 2001, Numar, 85693
Ciresi si visini, Total, Satu Mare, Anul 2002, Numar, 115461
Ciresi si visini, Total, Satu Mare, Anul 2003, Numar, 115942
Ciresi si visini, Total, Satu Mare, Anul 2004, Numar, 122943
Ciresi si visini, Total, Satu Mare, Anul 2005, Numar, 122087
