An,Judet,Specie_Pomi,Nr_Pomi,Tone_Totale,Kg_per_Pom
 Anul 2020, Mehedinti,Meri,532180,3738,22
 Anul 2020, Mehedinti,Meri,532180,3738,14
 Anul 2020, Mehedinti,Meri,532180,3738,19
 Anul 2020, Mehedinti,Meri,532180,3738,36
 Anul 2020, Mehedinti,Meri,532180,1607,25
 Anul 2020, Mehedinti,Meri,532180,1607,42
 Anul 2020, Mehedinti,Meri,532180,1607,22
 Anul 2020, Mehedinti,Meri,532180,1607,14
 Anul 2020, Mehedinti,Meri,532180,1607,19
 Anul 2020, Mehedinti,Meri,532180,1607,36
 Anul 2021, Mehedinti,Meri,525422,35479,25
 Anul 2021, Mehedinti,Meri,525422,35479,44
 Anul 2021, Mehedinti,Meri,525422,35479,22
 Anul 2021, Mehedinti,Meri,525422,35479,14
 Anul 2021, Mehedinti,Meri,525422,35479,19
 Anul 2021, Mehedinti,Meri,525422,35479,31
 Anul 2021, Mehedinti,Meri,525422,22944,25
 Anul 2021, Mehedinti,Meri,525422,22944,44
 Anul 2021, Mehedinti,Meri,525422,22944,22
 Anul 2021, Mehedinti,Meri,525422,22944,14
 Anul 2021, Mehedinti,Meri,525422,22944,19
 Anul 2021, Mehedinti,Meri,525422,22944,31
 Anul 2021, Mehedinti,Meri,525422,1949,25
 Anul 2021, Mehedinti,Meri,525422,1949,44
 Anul 2021, Mehedinti,Meri,525422,1949,22
 Anul 2021, Mehedinti,Meri,525422,1949,14
 Anul 2021, Mehedinti,Meri,525422,1949,19
 Anul 2021, Mehedinti,Meri,525422,1949,31
 Anul 2021, Mehedinti,Meri,525422,279,25
 Anul 2021, Mehedinti,Meri,525422,279,44
 Anul 2021, Mehedinti,Meri,525422,279,22
 Anul 2021, Mehedinti,Meri,525422,279,14
 Anul 2021, Mehedinti,Meri,525422,279,19
 Anul 2021, Mehedinti,Meri,525422,279,31
 Anul 2021, Mehedinti,Meri,525422,3779,25
 Anul 2021, Mehedinti,Meri,525422,3779,44
 Anul 2021, Mehedinti,Meri,525422,3779,22
 Anul 2021, Mehedinti,Meri,525422,3779,14
 Anul 2021, Mehedinti,Meri,525422,3779,19
 Anul 2021, Mehedinti,Meri,525422,3779,31
 Anul 2021, Mehedinti,Meri,525422,1400,25
 Anul 2021, Mehedinti,Meri,525422,1400,44
 Anul 2021, Mehedinti,Meri,525422,1400,22
 Anul 2021, Mehedinti,Meri,525422,1400,14
 Anul 2021, Mehedinti,Meri,525422,1400,19
 Anul 2021, Mehedinti,Meri,525422,1400,31
 Anul 2022, Mehedinti,Meri,538395,25291,18
 Anul 2022, Mehedinti,Meri,538395,25291,28
 Anul 2022, Mehedinti,Meri,538395,25291,19
 Anul 2022, Mehedinti,Meri,538395,25291,12
 Anul 2022, Mehedinti,Meri,538395,25291,15
 Anul 2022, Mehedinti,Meri,538395,25291,28
 Anul 2022, Mehedinti,Meri,538395,14939,18
 Anul 2022, Mehedinti,Meri,538395,14939,28
 Anul 2022, Mehedinti,Meri,538395,14939,19
 Anul 2022, Mehedinti,Meri,538395,14939,12
 Anul 2022, Mehedinti,Meri,538395,14939,15
 Anul 2022, Mehedinti,Meri,538395,14939,28
 Anul 2022, Mehedinti,Meri,538395,1684,18
 Anul 2022, Mehedinti,Meri,538395,1684,28
 Anul 2022, Mehedinti,Meri,538395,1684,19
 Anul 2022, Mehedinti,Meri,538395,1684,12
 Anul 2022, Mehedinti,Meri,538395,1684,15
 Anul 2022, Mehedinti,Meri,538395,1684,28
 Anul 2022, Mehedinti,Meri,538395,234,18
 Anul 2022, Mehedinti,Meri,538395,234,28
 Anul 2022, Mehedinti,Meri,538395,234,19
 Anul 2022, Mehedinti,Meri,538395,234,12
 Anul 2022, Mehedinti,Meri,538395,234,15
 Anul 2022, Mehedinti,Meri,538395,234,28
 Anul 2022, Mehedinti,Meri,538395,2951,18
 Anul 2022, Mehedinti,Meri,538395,2951,28
 Anul 2022, Mehedinti,Meri,538395,2951,19
 Anul 2022, Mehedinti,Meri,538395,2951,12
 Anul 2022, Mehedinti,Meri,538395,2951,15
 Anul 2022, Mehedinti,Meri,538395,2951,28
 Anul 2022, Mehedinti,Meri,538395,1267,18
 Anul 2022, Mehedinti,Meri,538395,1267,28
 Anul 2022, Mehedinti,Meri,538395,1267,19
 Anul 2022, Mehedinti,Meri,538395,1267,12
 Anul 2022, Mehedinti,Meri,538395,1267,15
 Anul 2022, Mehedinti,Meri,538395,1267,28
 Anul 2023, Mehedinti,Meri,530837,23727,17
 Anul 2023, Mehedinti,Meri,530837,23727,24
 Anul 2023, Mehedinti,Meri,530837,23727,18
 Anul 2023, Mehedinti,Meri,530837,23727,11
 Anul 2023, Mehedinti,Meri,530837,23727,15
 Anul 2023, Mehedinti,Meri,530837,23727,14
 Anul 2023, Mehedinti,Meri,530837,12594,17
 Anul 2023, Mehedinti,Meri,530837,12594,24
 Anul 2023, Mehedinti,Meri,530837,12594,18
 Anul 2023, Mehedinti,Meri,530837,12594,11
 Anul 2023, Mehedinti,Meri,530837,12594,15
 Anul 2023, Mehedinti,Meri,530837,12594,14
 Anul 2023, Mehedinti,Meri,530837,1566,17
 Anul 2023, Mehedinti,Meri,530837,1566,24
 Anul 2023, Mehedinti,Meri,530837,1566,18
 Anul 2023, Mehedinti,Meri,530837,1566,11
 Anul 2023, Mehedinti,Meri,530837,1566,15
 Anul 2023, Mehedinti,Meri,530837,1566,14
 Anul 2023, Mehedinti,Meri,530837,230,17
 Anul 2023, Mehedinti,Meri,530837,230,24
 Anul 2023, Mehedinti,Meri,530837,230,18
 Anul 2023, Mehedinti,Meri,530837,230,11
 Anul 2023, Mehedinti,Meri,530837,230,15
 Anul 2023, Mehedinti,Meri,530837,230,14
 Anul 2023, Mehedinti,Meri,530837,2888,17
 Anul 2023, Mehedinti,Meri,530837,2888,24
 Anul 2023, Mehedinti,Meri,530837,2888,18
 Anul 2023, Mehedinti,Meri,530837,2888,11
 Anul 2023, Mehedinti,Meri,530837,2888,15
 Anul 2023, Mehedinti,Meri,530837,2888,14
 Anul 2023, Mehedinti,Meri,530837,1313,17
 Anul 2023, Mehedinti,Meri,530837,1313,24
 Anul 2023, Mehedinti,Meri,530837,1313,18
 Anul 2023, Mehedinti,Meri,530837,1313,11
 Anul 2023, Mehedinti,Meri,530837,1313,15
 Anul 2023, Mehedinti,Meri,530837,1313,14
 Anul 2024, Mehedinti,Meri,542829,22856,16
 Anul 2024, Mehedinti,Meri,542829,22856,21
 Anul 2024, Mehedinti,Meri,542829,22856,16
 Anul 2024, Mehedinti,Meri,542829,22856,10
 Anul 2024, Mehedinti,Meri,542829,22856,14
 Anul 2024, Mehedinti,Meri,542829,22856,13
 Anul 2024, Mehedinti,Meri,542829,11569,16
 Anul 2024, Mehedinti,Meri,542829,11569,21
 Anul 2024, Mehedinti,Meri,542829,11569,16
 Anul 2024, Mehedinti,Meri,542829,11569,10
 Anul 2024, Mehedinti,Meri,542829,11569,14
 Anul 2024, Mehedinti,Meri,542829,11569,13
 Anul 2024, Mehedinti,Meri,542829,1403,16
 Anul 2024, Mehedinti,Meri,542829,1403,21
 Anul 2024, Mehedinti,Meri,542829,1403,16
 Anul 2024, Mehedinti,Meri,542829,1403,10
 Anul 2024, Mehedinti,Meri,542829,1403,14
 Anul 2024, Mehedinti,Meri,542829,1403,13
 Anul 2024, Mehedinti,Meri,542829,224,16
 Anul 2024, Mehedinti,Meri,542829,224,21
 Anul 2024, Mehedinti,Meri,542829,224,16
 Anul 2024, Mehedinti,Meri,542829,224,10
 Anul 2024, Mehedinti,Meri,542829,224,14
 Anul 2024, Mehedinti,Meri,542829,224,13
 Anul 2024, Mehedinti,Meri,542829,2691,16
 Anul 2024, Mehedinti,Meri,542829,2691,21
 Anul 2024, Mehedinti,Meri,542829,2691,16
 Anul 2024, Mehedinti,Meri,542829,2691,10
 Anul 2024, Mehedinti,Meri,542829,2691,14
 Anul 2024, Mehedinti,Meri,542829,2691,13
 Anul 2024, Mehedinti,Meri,542829,1260,16
 Anul 2024, Mehedinti,Meri,542829,1260,21
 Anul 2024, Mehedinti,Meri,542829,1260,16
 Anul 2024, Mehedinti,Meri,542829,1260,10
 Anul 2024, Mehedinti,Meri,542829,1260,14
 Anul 2024, Mehedinti,Meri,542829,1260,13
 Anul 2000, Olt,Meri,738312,21465,12
 Anul 2000, Olt,Meri,738312,21465,3
 Anul 2000, Olt,Meri,738312,21465,12
 Anul 2000, Olt,Meri,738312,21465,1
 Anul 2000, Olt,Meri,738312,21465,9
 Anul 2000, Olt,Meri,738312,21465,18
 Anul 2000, Olt,Meri,738312,2075,12
 Anul 2000, Olt,Meri,738312,2075,3
 Anul 2000, Olt,Meri,738312,2075,12
 Anul 2000, Olt,Meri,738312,2075,1
 Anul 2000, Olt,Meri,738312,2075,9
 Anul 2000, Olt,Meri,738312,2075,18
 Anul 2000, Olt,Meri,738312,680,12
 Anul 2000, Olt,Meri,738312,680,3
 Anul 2000, Olt,Meri,738312,680,12
 Anul 2000, Olt,Meri,738312,680,1
 Anul 2000, Olt,Meri,738312,680,9
 Anul 2000, Olt,Meri,738312,680,18
 Anul 2000, Olt,Meri,738312,225,12
 Anul 2000, Olt,Meri,738312,225,3
 Anul 2000, Olt,Meri,738312,225,12
 Anul 2000, Olt,Meri,738312,225,1
 Anul 2000, Olt,Meri,738312,225,9
 Anul 2000, Olt,Meri,738312,225,18
 Anul 2000, Olt,Meri,738312,1007,12
 Anul 2000, Olt,Meri,738312,1007,3
 Anul 2000, Olt,Meri,738312,1007,12
 Anul 2000, Olt,Meri,738312,1007,1
 Anul 2000, Olt,Meri,738312,1007,9
 Anul 2000, Olt,Meri,738312,1007,18
 Anul 2000, Olt,Meri,738312,838,12
 Anul 2000, Olt,Meri,738312,838,3
 Anul 2000, Olt,Meri,738312,838,12
 Anul 2000, Olt,Meri,738312,838,1
 Anul 2000, Olt,Meri,738312,838,9
 Anul 2000, Olt,Meri,738312,838,18
 Anul 2001, Olt,Meri,491144,22648,12
 Anul 2001, Olt,Meri,491144,22648,14
 Anul 2001, Olt,Meri,491144,22648,12
 Anul 2001, Olt,Meri,491144,22648,13
 Anul 2001, Olt,Meri,491144,22648,12
 Anul 2001, Olt,Meri,491144,22648,10
 Anul 2001, Olt,Meri,491144,2237,12
 Anul 2001, Olt,Meri,491144,2237,14
 Anul 2001, Olt,Meri,491144,2237,12
 Anul 2001, Olt,Meri,491144,2237,13
 Anul 2001, Olt,Meri,491144,2237,12
 Anul 2001, Olt,Meri,491144,2237,10
 Anul 2001, Olt,Meri,491144,683,12
 Anul 2001, Olt,Meri,491144,683,14
 Anul 2001, Olt,Meri,491144,683,12
 Anul 2001, Olt,Meri,491144,683,13
 Anul 2001, Olt,Meri,491144,683,12
 Anul 2001, Olt,Meri,491144,683,10
 Anul 2001, Olt,Meri,491144,244,12
 Anul 2001, Olt,Meri,491144,244,14
 Anul 2001, Olt,Meri,491144,244,12
 Anul 2001, Olt,Meri,491144,244,13
 Anul 2001, Olt,Meri,491144,244,12
 Anul 2001, Olt,Meri,491144,244,10
 Anul 2001, Olt,Meri,491144,1047,12
 Anul 2001, Olt,Meri,491144,1047,14
 Anul 2001, Olt,Meri,491144,1047,12
 Anul 2001, Olt,Meri,491144,1047,13
 Anul 2001, Olt,Meri,491144,1047,12
 Anul 2001, Olt,Meri,491144,1047,10
 Anul 2001, Olt,Meri,491144,479,12
 Anul 2001, Olt,Meri,491144,479,14
 Anul 2001, Olt,Meri,491144,479,12
 Anul 2001, Olt,Meri,491144,479,13
 Anul 2001, Olt,Meri,491144,479,12
 Anul 2001, Olt,Meri,491144,479,10
 Anul 2002, Olt,Meri,499497,3360,2
 Anul 2002, Olt,Meri,499497,3360,3
 Anul 2002, Olt,Meri,499497,3360,6
 Anul 2002, Olt,Meri,499497,3360,1
 Anul 2002, Olt,Meri,499497,3360,4
 Anul 2002, Olt,Meri,499497,3360,6
 Anul 2002, Olt,Meri,499497,1287,2
 Anul 2002, Olt,Meri,499497,1287,3
 Anul 2002, Olt,Meri,499497,1287,6
 Anul 2002, Olt,Meri,499497,1287,1
 Anul 2002, Olt,Meri,499497,1287,4
 Anul 2002, Olt,Meri,499497,1287,6
 Anul 2002, Olt,Meri,499497,373,2
 Anul 2002, Olt,Meri,499497,373,3
 Anul 2002, Olt,Meri,499497,373,6
 Anul 2002, Olt,Meri,499497,373,1
 Anul 2002, Olt,Meri,499497,373,4
 Anul 2002, Olt,Meri,499497,373,6
 Anul 2002, Olt,Meri,499497,101,2
 Anul 2002, Olt,Meri,499497,101,3
 Anul 2002, Olt,Meri,499497,101,6
 Anul 2002, Olt,Meri,499497,101,1
 Anul 2002, Olt,Meri,499497,101,4
 Anul 2002, Olt,Meri,499497,101,6
 Anul 2002, Olt,Meri,499497,426,2
 Anul 2002, Olt,Meri,499497,426,3
 Anul 2002, Olt,Meri,499497,426,6
 Anul 2002, Olt,Meri,499497,426,1
 Anul 2002, Olt,Meri,499497,426,4
 Anul 2002, Olt,Meri,499497,426,6
 Anul 2002, Olt,Meri,499497,355,2
 Anul 2002, Olt,Meri,499497,355,3
 Anul 2002, Olt,Meri,499497,355,6
 Anul 2002, Olt,Meri,499497,355,1
 Anul 2002, Olt,Meri,499497,355,4
 Anul 2002, Olt,Meri,499497,355,6
 Anul 2003, Olt,Meri,562982,26818,14
 Anul 2003, Olt,Meri,562982,26818,9
 Anul 2003, Olt,Meri,562982,26818,13
 Anul 2003, Olt,Meri,562982,26818,3
 Anul 2003, Olt,Meri,562982,26818,8
 Anul 2003, Olt,Meri,562982,26818,13
 Anul 2003, Olt,Meri,562982,5336,14
 Anul 2003, Olt,Meri,562982,5336,9
 Anul 2003, Olt,Meri,562982,5336,13
 Anul 2003, Olt,Meri,562982,5336,3
 Anul 2003, Olt,Meri,562982,5336,8
 Anul 2003, Olt,Meri,562982,5336,13
 Anul 2003, Olt,Meri,562982,647,14
 Anul 2003, Olt,Meri,562982,647,9
 Anul 2003, Olt,Meri,562982,647,13
 Anul 2003, Olt,Meri,562982,647,3
 Anul 2003, Olt,Meri,562982,647,8
 Anul 2003, Olt,Meri,562982,647,13
 Anul 2003, Olt,Meri,562982,169,14
 Anul 2003, Olt,Meri,562982,169,9
 Anul 2003, Olt,Meri,562982,169,13
 Anul 2003, Olt,Meri,562982,169,3
 Anul 2003, Olt,Meri,562982,169,8
 Anul 2003, Olt,Meri,562982,169,13
 Anul 2003, Olt,Meri,562982,724,14
 Anul 2003, Olt,Meri,562982,724,9
 Anul 2003, Olt,Meri,562982,724,13
 Anul 2003, Olt,Meri,562982,724,3
 Anul 2003, Olt,Meri,562982,724,8
 Anul 2003, Olt,Meri,562982,724,13
 Anul 2003, Olt,Meri,562982,618,14
 Anul 2003, Olt,Meri,562982,618,9
 Anul 2003, Olt,Meri,562982,618,13
 Anul 2003, Olt,Meri,562982,618,3
 Anul 2003, Olt,Meri,562982,618,8
 Anul 2003, Olt,Meri,562982,618,13
 Anul 2004, Olt,Meri,275867,30028,15
 Anul 2004, Olt,Meri,275867,30028,43
 Anul 2004, Olt,Meri,275867,30028,1
 Anul 2004, Olt,Meri,275867,30028,3
 Anul 2004, Olt,Meri,275867,30028,1
 Anul 2004, Olt,Meri,275867,30028,5
 Anul 2004, Olt,Meri,275867,11750,15
 Anul 2004, Olt,Meri,275867,11750,43
 Anul 2004, Olt,Meri,275867,11750,1
 Anul 2004, Olt,Meri,275867,11750,3
 Anul 2004, Olt,Meri,275867,11750,1
 Anul 2004, Olt,Meri,275867,11750,5
 Anul 2004, Olt,Meri,275867,24,15
 Anul 2004, Olt,Meri,275867,24,43
 Anul 2004, Olt,Meri,275867,24,1
 Anul 2004, Olt,Meri,275867,24,3
 Anul 2004, Olt,Meri,275867,24,1
 Anul 2004, Olt,Meri,275867,24,5
 Anul 2004, Olt,Meri,275867,149,15
 Anul 2004, Olt,Meri,275867,149,43
 Anul 2004, Olt,Meri,275867,149,1
 Anul 2004, Olt,Meri,275867,149,3
 Anul 2004, Olt,Meri,275867,149,1
 Anul 2004, Olt,Meri,275867,149,5
 Anul 2004, Olt,Meri,275867,115,15
 Anul 2004, Olt,Meri,275867,115,43
 Anul 2004, Olt,Meri,275867,115,1
 Anul 2004, Olt,Meri,275867,115,3
 Anul 2004, Olt,Meri,275867,115,1
 Anul 2004, Olt,Meri,275867,115,5
 Anul 2004, Olt,Meri,275867,266,15
 Anul 2004, Olt,Meri,275867,266,43
 Anul 2004, Olt,Meri,275867,266,1
 Anul 2004, Olt,Meri,275867,266,3
 Anul 2004, Olt,Meri,275867,266,1
 Anul 2004, Olt,Meri,275867,266,5
 Anul 2005, Olt,Meri,332783,21625,11
 Anul 2005, Olt,Meri,332783,21625,6
 Anul 2005, Olt,Meri,332783,21625,7
 Anul 2005, Olt,Meri,332783,21625,10
 Anul 2005, Olt,Meri,332783,21625,13
 Anul 2005, Olt,Meri,332783,21625,12
 Anul 2005, Olt,Meri,332783,1981,11
 Anul 2005, Olt,Meri,332783,1981,6
 Anul 2005, Olt,Meri,332783,1981,7
 Anul 2005, Olt,Meri,332783,1981,10
 Anul 2005, Olt,Meri,332783,1981,13
 Anul 2005, Olt,Meri,332783,1981,12
 Anul 2005, Olt,Meri,332783,339,11
 Anul 2005, Olt,Meri,332783,339,6
 Anul 2005, Olt,Meri,332783,339,7
 Anul 2005, Olt,Meri,332783,339,10
 Anul 2005, Olt,Meri,332783,339,13
 Anul 2005, Olt,Meri,332783,339,12
 Anul 2005, Olt,Meri,332783,1443,11
 Anul 2005, Olt,Meri,332783,1443,6
 Anul 2005, Olt,Meri,332783,1443,7
 Anul 2005, Olt,Meri,332783,1443,10
 Anul 2005, Olt,Meri,332783,1443,13
 Anul 2005, Olt,Meri,332783,1443,12
 Anul 2005, Olt,Meri,332783,1071,11
 Anul 2005, Olt,Meri,332783,1071,6
 Anul 2005, Olt,Meri,332783,1071,7
 Anul 2005, Olt,Meri,332783,1071,10
 Anul 2005, Olt,Meri,332783,1071,13
 Anul 2005, Olt,Meri,332783,1071,12
 Anul 2005, Olt,Meri,332783,606,11
 Anul 2005, Olt,Meri,332783,606,6
 Anul 2005, Olt,Meri,332783,606,7
 Anul 2005, Olt,Meri,332783,606,10
 Anul 2005, Olt,Meri,332783,606,13
 Anul 2005, Olt,Meri,332783,606,12
 Anul 2006, Olt,Meri,191010,27671,19
 Anul 2006, Olt,Meri,191010,27671,19
 Anul 2006, Olt,Meri,191010,27671,10
 Anul 2006, Olt,Meri,191010,27671,29
 Anul 2006, Olt,Meri,191010,27671,10
 Anul 2006, Olt,Meri,191010,27671,10
 Anul 2006, Olt,Meri,191010,3550,19
 Anul 2006, Olt,Meri,191010,3550,19
 Anul 2006, Olt,Meri,191010,3550,10
 Anul 2006, Olt,Meri,191010,3550,29
 Anul 2006, Olt,Meri,191010,3550,10
 Anul 2006, Olt,Meri,191010,3550,10
 Anul 2006, Olt,Meri,191010,408,19
 Anul 2006, Olt,Meri,191010,408,19
 Anul 2006, Olt,Meri,191010,408,10
 Anul 2006, Olt,Meri,191010,408,29
 Anul 2006, Olt,Meri,191010,408,10
 Anul 2006, Olt,Meri,191010,408,10
 Anul 2006, Olt,Meri,191010,316,19
 Anul 2006, Olt,Meri,191010,316,19
 Anul 2006, Olt,Meri,191010,316,10
 Anul 2006, Olt,Meri,191010,316,29
 Anul 2006, Olt,Meri,191010,316,10
 Anul 2006, Olt,Meri,191010,316,10
 Anul 2006, Olt,Meri,191010,764,19
 Anul 2006, Olt,Meri,191010,764,19
 Anul 2006, Olt,Meri,191010,764,10
 Anul 2006, Olt,Meri,191010,764,29
 Anul 2006, Olt,Meri,191010,764,10
 Anul 2006, Olt,Meri,191010,764,10
 Anul 2006, Olt,Meri,191010,494,19
 Anul 2006, Olt,Meri,191010,494,19
 Anul 2006, Olt,Meri,191010,494,10
 Anul 2006, Olt,Meri,191010,494,29
 Anul 2006, Olt,Meri,191010,494,10
 Anul 2006, Olt,Meri,191010,494,10
 Anul 2007, Olt,Meri,249366,16056,8
 Anul 2007, Olt,Meri,249366,16056,13
 Anul 2007, Olt,Meri,249366,16056,19
 Anul 2007, Olt,Meri,249366,16056,16
 Anul 2007, Olt,Meri,249366,16056,10
 Anul 2007, Olt,Meri,249366,16056,9
 Anul 2007, Olt,Meri,249366,3172,8
 Anul 2007, Olt,Meri,249366,3172,13
 Anul 2007, Olt,Meri,249366,3172,19
 Anul 2007, Olt,Meri,249366,3172,16
 Anul 2007, Olt,Meri,249366,3172,10
 Anul 2007, Olt,Meri,249366,3172,9
 Anul 2007, Olt,Meri,249366,1168,8
 Anul 2007, Olt,Meri,249366,1168,13
 Anul 2007, Olt,Meri,249366,1168,19
 Anul 2007, Olt,Meri,249366,1168,16
 Anul 2007, Olt,Meri,249366,1168,10
 Anul 2007, Olt,Meri,249366,1168,9
 Anul 2007, Olt,Meri,249366,260,8
 Anul 2007, Olt,Meri,249366,260,13
 Anul 2007, Olt,Meri,249366,260,19
 Anul 2007, Olt,Meri,249366,260,16
 Anul 2007, Olt,Meri,249366,260,10
 Anul 2007, Olt,Meri,249366,260,9
 Anul 2007, Olt,Meri,249366,2074,8
 Anul 2007, Olt,Meri,249366,2074,13
 Anul 2007, Olt,Meri,249366,2074,19
 Anul 2007, Olt,Meri,249366,2074,16
 Anul 2007, Olt,Meri,249366,2074,10
 Anul 2007, Olt,Meri,249366,2074,9
 Anul 2007, Olt,Meri,249366,565,8
 Anul 2007, Olt,Meri,249366,565,13
 Anul 2007, Olt,Meri,249366,565,19
 Anul 2007, Olt,Meri,249366,565,16
 Anul 2007, Olt,Meri,249366,565,10
 Anul 2007, Olt,Meri,249366,565,9
 Anul 2008, Olt,Meri,246823,26536,12
 Anul 2008, Olt,Meri,246823,26536,13
 Anul 2008, Olt,Meri,246823,26536,10
 Anul 2008, Olt,Meri,246823,26536,14
 Anul 2008, Olt,Meri,246823,26536,10
 Anul 2008, Olt,Meri,246823,26536,11
 Anul 2008, Olt,Meri,246823,3248,12
 Anul 2008, Olt,Meri,246823,3248,13
 Anul 2008, Olt,Meri,246823,3248,10
 Anul 2008, Olt,Meri,246823,3248,14
 Anul 2008, Olt,Meri,246823,3248,10
 Anul 2008, Olt,Meri,246823,3248,11
 Anul 2008, Olt,Meri,246823,633,12
 Anul 2008, Olt,Meri,246823,633,13
 Anul 2008, Olt,Meri,246823,633,10
 Anul 2008, Olt,Meri,246823,633,14
 Anul 2008, Olt,Meri,246823,633,10
 Anul 2008, Olt,Meri,246823,633,11
 Anul 2008, Olt,Meri,246823,209,12
 Anul 2008, Olt,Meri,246823,209,13
 Anul 2008, Olt,Meri,246823,209,10
 Anul 2008, Olt,Meri,246823,209,14
 Anul 2008, Olt,Meri,246823,209,10
 Anul 2008, Olt,Meri,246823,209,11
 Anul 2008, Olt,Meri,246823,1992,12
 Anul 2008, Olt,Meri,246823,1992,13
 Anul 2008, Olt,Meri,246823,1992,10
 Anul 2008, Olt,Meri,246823,1992,14
 Anul 2008, Olt,Meri,246823,1992,10
 Anul 2008, Olt,Meri,246823,1992,11
 Anul 2008, Olt,Meri,246823,419,12
 Anul 2008, Olt,Meri,246823,419,13
 Anul 2008, Olt,Meri,246823,419,10
 Anul 2008, Olt,Meri,246823,419,14
 Anul 2008, Olt,Meri,246823,419,10
 Anul 2008, Olt,Meri,246823,419,11
 Anul 2009, Olt,Meri,243192,30804,15
 Anul 2009, Olt,Meri,243192,30804,13
 Anul 2009, Olt,Meri,243192,30804,17
 Anul 2009, Olt,Meri,243192,30804,13
 Anul 2009, Olt,Meri,243192,30804,10
 Anul 2009, Olt,Meri,243192,30804,24
 Anul 2009, Olt,Meri,243192,3200,15
 Anul 2009, Olt,Meri,243192,3200,13
 Anul 2009, Olt,Meri,243192,3200,17
 Anul 2009, Olt,Meri,243192,3200,13
 Anul 2009, Olt,Meri,243192,3200,10
 Anul 2009, Olt,Meri,243192,3200,24
 Anul 2009, Olt,Meri,243192,1045,15
 Anul 2009, Olt,Meri,243192,1045,13
 Anul 2009, Olt,Meri,243192,1045,17
 Anul 2009, Olt,Meri,243192,1045,13
 Anul 2009, Olt,Meri,243192,1045,10
 Anul 2009, Olt,Meri,243192,1045,24
 Anul 2009, Olt,Meri,243192,198,15
 Anul 2009, Olt,Meri,243192,198,13
 Anul 2009, Olt,Meri,243192,198,17
 Anul 2009, Olt,Meri,243192,198,13
 Anul 2009, Olt,Meri,243192,198,10
 Anul 2009, Olt,Meri,243192,198,24
 Anul 2009, Olt,Meri,243192,2053,15
 Anul 2009, Olt,Meri,243192,2053,13
 Anul 2009, Olt,Meri,243192,2053,17
 Anul 2009, Olt,Meri,243192,2053,13
 Anul 2009, Olt,Meri,243192,2053,10
 Anul 2009, Olt,Meri,243192,2053,24
 Anul 2009, Olt,Meri,243192,852,15
 Anul 2009, Olt,Meri,243192,852,13
 Anul 2009, Olt,Meri,243192,852,17
 Anul 2009, Olt,Meri,243192,852,13
 Anul 2009, Olt,Meri,243192,852,10
 Anul 2009, Olt,Meri,243192,852,24
 Anul 2010, Olt,Meri,254571,31388,18
 Anul 2010, Olt,Meri,254571,31388,15
 Anul 2010, Olt,Meri,254571,31388,17
 Anul 2010, Olt,Meri,254571,31388,12
 Anul 2010, Olt,Meri,254571,31388,12
 Anul 2010, Olt,Meri,254571,31388,19
 Anul 2010, Olt,Meri,254571,3850,18
 Anul 2010, Olt,Meri,254571,3850,15
 Anul 2010, Olt,Meri,254571,3850,17
 Anul 2010, Olt,Meri,254571,3850,12
 Anul 2010, Olt,Meri,254571,3850,12
 Anul 2010, Olt,Meri,254571,3850,19
 Anul 2010, Olt,Meri,254571,1075,18
 Anul 2010, Olt,Meri,254571,1075,15
 Anul 2010, Olt,Meri,254571,1075,17
 Anul 2010, Olt,Meri,254571,1075,12
 Anul 2010, Olt,Meri,254571,1075,12
 Anul 2010, Olt,Meri,254571,1075,19
 Anul 2010, Olt,Meri,254571,179,18
 Anul 2010, Olt,Meri,254571,179,15
 Anul 2010, Olt,Meri,254571,179,17
 Anul 2010, Olt,Meri,254571,179,12
 Anul 2010, Olt,Meri,254571,179,12
 Anul 2010, Olt,Meri,254571,179,19
 Anul 2010, Olt,Meri,254571,2485,18
 Anul 2010, Olt,Meri,254571,2485,15
 Anul 2010, Olt,Meri,254571,2485,17
 Anul 2010, Olt,Meri,254571,2485,12
 Anul 2010, Olt,Meri,254571,2485,12
 Anul 2010, Olt,Meri,254571,2485,19
 Anul 2010, Olt,Meri,254571,660,18
 Anul 2010, Olt,Meri,254571,660,15
 Anul 2010, Olt,Meri,254571,660,17
 Anul 2010, Olt,Meri,254571,660,12
 Anul 2010, Olt,Meri,254571,660,12
 Anul 2010, Olt,Meri,254571,660,19
 Anul 2011, Olt,Meri,239206,34017,23
 Anul 2011, Olt,Meri,239206,34017,30
 Anul 2011, Olt,Meri,239206,34017,17
 Anul 2011, Olt,Meri,239206,34017,18
 Anul 2011, Olt,Meri,239206,34017,13
 Anul 2011, Olt,Meri,239206,34017,16
 Anul 2011, Olt,Meri,239206,7160,23
 Anul 2011, Olt,Meri,239206,7160,30
 Anul 2011, Olt,Meri,239206,7160,17
 Anul 2011, Olt,Meri,239206,7160,18
 Anul 2011, Olt,Meri,239206,7160,13
 Anul 2011, Olt,Meri,239206,7160,16
 Anul 2011, Olt,Meri,239206,1060,23
 Anul 2011, Olt,Meri,239206,1060,30
 Anul 2011, Olt,Meri,239206,1060,17
 Anul 2011, Olt,Meri,239206,1060,18
 Anul 2011, Olt,Meri,239206,1060,13
 Anul 2011, Olt,Meri,239206,1060,16
 Anul 2011, Olt,Meri,239206,258,23
 Anul 2011, Olt,Meri,239206,258,30
 Anul 2011, Olt,Meri,239206,258,17
