Judet,An,Kg_pe_Pom,Rootstock_ID,phh2o,clay,sand,silt,soc,nitrogen,cec,temp_medie_vara,precipitatii_vara,umid_sol_rad_vara,temp_medie_an,precipitatii_an,cdd10_an,precipitatii_toamna,temp_medie_toamna,umid_sol_rad_toamna,zile_inghet_toamna,temp_min_iarna,zile_inghet_iarna
Caras-Severin,2014,9.0,2,5.685,31.341,32.504,36.152,39.411,3.747,23.13,21.18,313.7,0.515,12.02,848.4,1624.6,229.2,11.75,0.573,9.0,-8.27,26.0
Caras-Severin,2015,9.0,2,5.685,31.341,32.504,36.152,39.411,3.747,23.13,24.13,139.8,0.422,12.26,617.9,1937.4,202.7,12.47,0.478,7.0,-13.07,41.0
Caras-Severin,2016,8.0,2,5.685,31.341,32.504,36.152,39.411,3.747,23.13,21.9,351.3,0.539,11.3,940.9,1686.4,224.6,11.11,0.526,12.0,-10.73,33.0
Caras-Severin,2017,9.0,2,5.685,31.341,32.504,36.152,39.411,3.747,23.13,24.08,182.2,0.434,11.79,644.6,1881.6,189.0,11.75,0.478,6.0,-18.24,48.0
Caras-Severin,2018,20.0,2,5.685,31.341,32.504,36.152,39.411,3.747,23.13,22.51,297.5,0.519,12.32,808.2,2078.6,88.9,13.4,0.418,8.0,-10.17,43.0
Caras-Severin,2019,17.0,2,5.685,31.341,32.504,36.152,39.411,3.747,23.13,23.78,186.8,0.492,12.83,700.9,1997.0,115.4,14.84,0.395,1.0,-10.45,51.0
Caras-Severin,2020,16.0,2,5.685,31.341,32.504,36.152,39.411,3.747,23.13,21.65,381.7,0.537,11.86,900.2,1703.0,196.3,12.53,0.533,10.0,-6.89,48.0
Caras-Severin,2021,17.0,2,5.685,31.341,32.504,36.152,39.411,3.747,23.13,23.97,158.8,0.439,11.6,717.8,1749.3,116.9,11.69,0.433,6.0,-10.91,36.0
Caras-Severin,2022,14.0,2,5.685,31.341,32.504,36.152,39.411,3.747,23.13,24.69,163.8,0.404,12.6,680.2,2018.1,238.0,12.96,0.53,6.0,-13.35,47.0
Caras-Severin,2023,13.0,2,5.685,31.341,32.504,36.152,39.411,3.747,23.13,23.26,271.6,0.515,12.91,846.8,2007.1,182.6,14.78,0.451,8.0,-12.02,32.0
Caras-Severin,2024,13.0,2,5.685,31.341,32.504,36.152,39.411,3.747,23.13,26.43,137.9,0.409,14.0,572.2,2365.8,156.1,12.7,0.42,13.0,-7.66,29.0
Cluj,2000,13.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,21.63,91.0,0.476,10.29,305.4,1630.4,35.7,11.36,0.468,9.0,-24.15,58.0
Cluj,2001,13.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,20.58,202.2,0.519,9.39,544.6,1451.6,140.8,9.17,0.527,25.0,-11.76,49.0
Cluj,2002,15.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,21.73,136.3,0.49,10.17,438.1,1575.4,142.5,9.86,0.526,15.0,-18.53,49.0
Cluj,2003,18.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,21.76,136.2,0.492,9.21,423.4,1576.3,138.2,9.03,0.532,18.0,-19.99,59.0
Cluj,2004,16.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,20.12,250.1,0.552,9.02,724.2,1285.6,187.3,9.97,0.596,17.0,-18.98,56.0
Cluj,2005,9.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,18.83,403.6,0.656,8.45,838.5,1210.3,95.5,9.47,0.608,21.0,-21.92,57.0
Cluj,2006,11.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,19.33,333.1,0.647,9.09,734.3,1272.4,61.6,10.69,0.548,14.0,-18.4,57.0
Cluj,2007,5.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,21.77,263.0,0.543,10.26,792.0,1472.2,245.4,8.02,0.662,25.0,-10.06,42.0
Cluj,2008,8.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,20.12,324.9,0.607,9.81,782.1,1314.7,153.4,9.9,0.589,19.0,-14.79,53.0
Cluj,2009,17.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,20.88,234.7,0.551,10.16,660.7,1560.2,175.6,11.06,0.556,12.0,-14.9,51.0
Cluj,2010,11.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,20.15,344.3,0.703,9.1,895.7,1249.5,141.0,9.14,0.604,16.0,-17.37,50.0
Cluj,2011,18.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,20.52,242.6,0.557,9.48,508.6,1473.6,39.8,9.58,0.48,33.0,-13.95,54.0
Cluj,2012,11.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,22.93,150.0,0.514,10.02,569.5,1819.6,113.6,12.02,0.514,9.0,-26.19,60.0
Cluj,2013,15.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,20.7,193.5,0.57,9.9,641.8,1450.4,134.0,10.39,0.552,13.0,-12.38,58.0
Cluj,2014,14.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,20.02,277.6,0.567,10.72,677.2,1432.1,147.2,10.78,0.581,19.0,-10.25,43.0
Cluj,2015,16.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,22.12,194.5,0.538,10.66,654.7,1604.0,209.8,10.87,0.582,11.0,-14.68,47.0
Cluj,2016,17.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,20.74,292.6,0.598,9.84,809.0,1465.9,200.9,9.57,0.589,20.0,-14.62,46.0
Cluj,2017,14.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,21.89,177.3,0.534,9.99,661.0,1517.9,203.3,9.91,0.567,12.0,-19.63,53.0
Cluj,2018,22.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,20.96,302.7,0.604,10.64,732.8,1724.2,113.2,11.58,0.516,11.0,-14.12,53.0
Cluj,2019,17.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,21.58,193.2,0.601,10.91,698.3,1601.7,109.6,12.78,0.507,5.0,-15.0,57.0
Cluj,2020,16.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,20.24,346.0,0.629,10.1,806.5,1386.0,176.0,10.9,0.604,13.0,-9.25,53.0
Cluj,2021,21.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,21.41,215.5,0.575,9.61,732.7,1354.0,103.2,9.56,0.538,16.0,-14.46,47.0
Cluj,2022,16.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,22.82,166.6,0.506,10.54,666.6,1586.4,233.0,10.53,0.642,9.0,-14.46,54.0
Cluj,2023,16.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,21.43,281.7,0.596,11.16,789.4,1635.0,177.3,12.52,0.549,14.0,-12.95,43.0
Cluj,2024,14.0,2,6.5,38.913,21.679,39.417,31.113,3.154,25.358,23.75,218.5,0.543,11.92,644.1,1878.9,144.2,10.61,0.531,26.0,-8.88,33.0
Constanta,2000,5.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,22.84,50.1,0.353,13.1,227.5,1925.1,57.6,14.74,0.347,0.0,-6.81,29.0
Constanta,2001,15.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.25,74.7,0.365,13.29,292.1,1957.9,68.6,14.54,0.348,0.0,-1.26,6.0
Constanta,2002,9.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.43,85.7,0.372,13.41,437.7,1958.9,177.0,14.91,0.459,0.0,-7.11,14.0
Constanta,2003,12.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.25,56.0,0.359,12.06,406.5,1824.2,188.1,13.5,0.466,0.0,-7.06,38.0
Constanta,2004,42.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,21.81,161.4,0.429,12.63,472.6,1798.0,61.2,14.96,0.415,1.0,-7.02,28.0
Constanta,2005,10.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,22.57,131.6,0.411,12.77,691.4,1846.4,310.0,14.5,0.544,0.0,-8.6,15.0
Constanta,2006,13.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,22.97,132.3,0.401,12.83,454.8,1889.3,113.8,14.84,0.445,0.0,-10.2,34.0
Constanta,2007,9.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,24.49,79.0,0.362,13.74,457.7,2027.6,211.5,14.2,0.45,0.0,-2.8,9.0
Constanta,2008,9.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.57,79.0,0.379,13.72,382.9,2009.9,102.2,14.92,0.391,0.0,-5.7,11.0
Constanta,2009,8.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.44,99.9,0.377,13.66,512.5,2020.3,131.6,15.63,0.423,0.0,-3.7,21.0
Constanta,2010,5.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,24.39,176.9,0.438,13.66,596.9,2081.7,129.2,15.32,0.42,0.0,-12.97,27.0
Constanta,2011,8.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.1,84.8,0.382,12.64,429.8,1859.2,138.2,13.83,0.423,0.0,-4.33,24.0
Constanta,2012,5.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,24.75,58.4,0.387,13.84,467.0,2324.1,65.5,16.81,0.36,0.0,-9.12,28.0
Constanta,2013,9.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.65,131.2,0.395,13.53,424.0,2042.9,152.0,14.44,0.441,0.0,-5.22,13.0
Constanta,2014,8.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.31,230.6,0.458,13.82,693.7,1989.4,168.1,14.51,0.456,0.0,-8.15,6.0
Constanta,2015,8.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.5,121.5,0.421,13.56,672.8,2033.2,210.3,15.81,0.447,0.0,-7.97,19.0
Constanta,2016,8.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.98,127.4,0.421,13.44,632.6,2018.9,172.2,14.26,0.453,1.0,-7.04,15.0
Constanta,2017,11.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.18,204.4,0.435,13.19,641.3,1941.2,156.2,15.46,0.431,0.0,-9.37,33.0
Constanta,2018,19.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,24.03,204.3,0.446,13.85,617.9,2194.9,110.8,15.36,0.372,1.0,-6.4,11.0
Constanta,2019,17.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,24.43,117.0,0.392,14.59,407.8,2244.0,105.2,16.91,0.393,0.0,-3.14,16.0
Constanta,2020,17.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.39,127.3,0.397,14.42,466.4,2120.0,132.0,16.63,0.391,0.0,-2.92,4.0
Constanta,2021,16.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.51,257.8,0.482,13.47,798.6,1919.2,157.5,14.75,0.428,0.0,-5.08,16.0
Constanta,2022,15.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,24.18,99.7,0.384,14.08,387.0,2168.5,109.3,16.43,0.388,0.0,-3.16,11.0
Constanta,2023,13.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,23.97,129.6,0.397,14.8,530.8,2249.4,173.8,17.69,0.372,0.0,-2.7,10.0
Constanta,2024,13.0,3,7.578,41.789,8.3,49.911,21.167,2.142,24.222,25.61,148.4,0.375,15.0,638.5,2321.7,237.3,15.41,0.542,0.0,-2.66,9.0
Covasna,2000,10.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,18.65,75.4,0.305,7.59,268.6,1062.7,47.3,8.33,0.298,18.0,-21.68,59.0
Covasna,2001,19.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,18.14,184.0,0.356,6.95,505.1,997.8,153.3,6.93,0.377,31.0,-13.52,55.0
Covasna,2002,18.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,17.94,199.9,0.365,7.17,496.5,976.6,140.4,7.19,0.387,24.0,-17.53,55.0
Covasna,2003,53.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,18.1,212.8,0.374,6.19,567.0,1034.7,163.2,6.31,0.408,29.0,-20.17,59.0
Covasna,2004,52.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,16.91,253.2,0.405,6.46,700.0,810.0,163.3,7.81,0.429,22.0,-17.94,58.0
Covasna,2005,23.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,16.16,428.3,0.526,6.01,931.4,779.4,144.8,6.59,0.469,31.0,-24.83,58.0
Covasna,2006,21.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,16.69,332.8,0.478,6.32,707.5,825.3,85.7,8.26,0.408,17.0,-24.37,59.0
Covasna,2007,21.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,19.6,247.2,0.362,7.8,735.0,1126.0,208.3,5.91,0.466,34.0,-14.54,52.0
Covasna,2008,41.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,17.83,255.9,0.427,7.28,744.5,935.9,167.6,7.49,0.422,25.0,-21.92,58.0
Covasna,2009,18.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,17.61,287.6,0.421,7.18,734.9,955.9,140.2,8.39,0.402,18.0,-18.27,55.0
Covasna,2010,18.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,17.77,428.5,0.569,6.57,988.2,901.0,150.6,7.29,0.472,25.0,-26.31,55.0
Covasna,2011,22.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,17.22,303.8,0.456,6.44,625.6,962.0,55.4,6.97,0.348,45.0,-16.97,57.0
Covasna,2012,11.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,20.11,145.7,0.376,7.12,668.3,1315.2,107.8,9.69,0.356,23.0,-25.69,60.0
Covasna,2013,10.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,17.55,299.8,0.432,7.13,681.7,974.1,103.4,7.96,0.399,19.0,-19.13,58.0
Covasna,2014,14.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,16.87,286.1,0.449,7.42,781.6,874.0,138.7,7.49,0.387,25.0,-23.23,50.0
Covasna,2015,12.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,18.76,205.1,0.379,7.84,641.7,1116.7,193.0,8.37,0.406,27.0,-19.72,55.0
Covasna,2016,12.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,18.22,267.1,0.447,7.34,858.4,1031.8,247.6,6.66,0.488,42.0,-17.49,51.0
Covasna,2017,12.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,18.61,226.6,0.403,7.23,680.4,1045.7,182.1,7.66,0.399,26.0,-19.95,55.0
Covasna,2018,18.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,17.9,346.6,0.455,7.58,707.2,1122.2,80.1,8.27,0.353,23.0,-17.46,56.0
Covasna,2019,16.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,18.55,240.7,0.429,8.4,671.2,1118.9,116.7,10.18,0.363,11.0,-16.94,59.0
Covasna,2020,16.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,17.77,310.9,0.436,7.96,762.5,1010.4,172.6,9.0,0.432,23.0,-13.88,55.0
Covasna,2021,19.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,18.41,291.5,0.451,7.13,722.3,937.7,79.1,7.14,0.384,27.0,-16.73,52.0
Covasna,2022,17.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,19.22,184.6,0.36,8.08,536.8,1097.1,143.4,8.91,0.397,14.0,-15.83,54.0
Covasna,2023,17.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,19.06,248.4,0.397,8.77,614.2,1195.4,110.2,10.3,0.354,20.0,-19.86,47.0
Covasna,2024,16.0,3,6.179,32.671,28.729,38.592,39.625,3.236,25.625,21.23,215.8,0.365,9.43,631.8,1384.1,144.4,8.47,0.379,31.0,-14.82,46.0
Dambovita,2000,27.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,23.12,37.9,0.446,11.09,225.4,1767.3,62.7,11.24,0.459,4.0,-19.12,56.0
Dambovita,2001,32.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,22.05,156.3,0.483,10.59,392.3,1680.4,86.1,10.53,0.472,23.0,-10.07,46.0
Dambovita,2002,21.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,21.92,176.5,0.479,10.64,474.9,1624.2,153.7,10.46,0.522,8.0,-15.44,44.0
Dambovita,2003,43.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,22.4,157.1,0.497,9.58,600.8,1647.8,238.5,9.44,0.587,15.0,-17.16,59.0
Dambovita,2004,45.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,20.52,250.5,0.556,9.8,685.0,1427.8,157.0,11.11,0.555,13.0,-14.77,52.0
Dambovita,2005,28.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,19.76,421.1,0.641,9.36,1051.6,1353.0,256.3,9.86,0.691,17.0,-19.9,51.0
Dambovita,2006,32.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,20.82,242.4,0.572,10.04,642.5,1494.1,107.9,11.41,0.542,14.0,-21.39,54.0
Dambovita,2007,57.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,23.49,208.9,0.5,11.44,715.4,1761.3,228.6,9.46,0.587,20.0,-8.79,37.0
Dambovita,2008,24.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,21.71,218.6,0.547,10.72,663.6,1568.4,151.5,10.7,0.539,14.0,-16.49,49.0
Dambovita,2009,34.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,21.49,294.0,0.565,10.65,780.6,1611.4,159.1,11.57,0.552,5.0,-13.18,45.0
Dambovita,2010,42.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,21.75,338.1,0.636,9.99,962.5,1520.8,156.1,10.9,0.572,8.0,-18.42,48.0
Dambovita,2011,32.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,21.23,244.0,0.564,9.91,568.8,1578.4,53.5,10.41,0.478,28.0,-13.87,57.0
Dambovita,2012,44.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,23.82,161.4,0.529,10.72,740.3,1972.6,109.6,12.64,0.495,7.0,-22.77,57.0
Dambovita,2013,43.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,21.56,258.4,0.56,10.56,731.7,1611.8,152.6,10.83,0.564,10.0,-11.79,53.0
Dambovita,2014,32.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,20.4,322.0,0.616,10.58,926.7,1445.2,158.2,10.55,0.561,14.0,-18.34,39.0
Dambovita,2015,34.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,22.42,181.1,0.521,11.21,681.4,1704.7,258.7,11.83,0.562,6.0,-16.59,46.0
Dambovita,2016,47.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,21.99,239.2,0.57,10.62,836.8,1615.8,259.2,9.83,0.62,25.0,-15.62,38.0
Dambovita,2017,34.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,22.24,228.6,0.559,10.67,808.9,1641.4,241.4,11.29,0.557,7.0,-18.61,54.0
Dambovita,2018,67.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,21.77,327.6,0.584,10.97,711.3,1844.8,64.7,11.74,0.466,13.0,-13.44,50.0
Dambovita,2019,38.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,22.53,228.0,0.557,11.85,656.0,1796.6,120.8,13.5,0.481,3.0,-11.64,54.0
Dambovita,2020,39.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,21.64,259.3,0.559,11.61,748.8,1689.9,174.8,12.33,0.553,11.0,-8.13,47.0
Dambovita,2021,45.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,22.2,254.2,0.58,10.39,751.7,1490.9,92.0,10.32,0.517,10.0,-15.86,42.0
Dambovita,2022,63.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,23.48,175.9,0.495,11.74,510.3,1842.2,118.8,12.36,0.512,6.0,-10.52,47.0
Dambovita,2023,59.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,22.97,204.7,0.525,12.31,582.6,1917.7,97.6,14.14,0.47,9.0,-12.91,37.0
Dambovita,2024,58.0,4,6.033,41.188,24.775,34.054,27.396,2.762,24.596,25.2,160.0,0.488,12.91,601.2,2118.4,156.5,11.94,0.511,17.0,-8.79,30.0
Dolj,2000,3.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,24.95,31.7,0.456,12.41,205.8,2096.0,70.4,12.22,0.471,2.0,-18.71,55.0
Dolj,2001,21.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,23.44,140.3,0.486,11.83,387.3,1954.0,74.0,11.75,0.467,22.0,-9.29,47.0
Dolj,2002,1.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,23.61,164.0,0.477,11.9,517.9,1910.9,164.7,11.43,0.53,7.0,-14.82,40.0
Dolj,2003,4.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,24.53,92.3,0.502,10.73,645.4,1931.3,270.6,10.58,0.577,12.0,-21.02,59.0
Dolj,2004,3.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,22.06,191.6,0.545,11.03,625.4,1704.7,170.0,12.53,0.52,11.0,-15.63,53.0
Dolj,2005,23.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,21.06,423.9,0.617,10.42,1009.4,1580.1,191.2,10.77,0.645,12.0,-19.57,51.0
Dolj,2006,11.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,21.96,267.4,0.576,11.21,646.5,1748.7,72.7,12.74,0.527,8.0,-17.98,51.0
Dolj,2007,26.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,25.0,193.8,0.502,12.61,715.5,2026.0,289.7,10.23,0.59,18.0,-7.12,32.0
Dolj,2008,21.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,23.86,133.1,0.51,12.1,518.1,1927.5,138.7,12.08,0.521,14.0,-17.92,49.0
Dolj,2009,19.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,23.26,209.3,0.522,11.92,704.3,1950.1,187.8,12.75,0.531,3.0,-10.7,48.0
Dolj,2010,14.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,23.1,211.2,0.597,11.17,838.3,1769.9,168.9,12.17,0.53,6.0,-15.92,47.0
Dolj,2011,15.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,22.76,196.2,0.539,11.18,457.3,1866.0,33.7,12.01,0.469,24.0,-14.04,54.0
Dolj,2012,12.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,25.77,111.8,0.502,12.19,587.7,2334.5,83.0,14.23,0.478,3.0,-22.59,58.0
Dolj,2013,11.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,23.33,189.0,0.527,11.91,642.4,1933.4,166.2,12.19,0.527,9.0,-9.66,47.0
Dolj,2014,16.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,21.35,318.5,0.62,11.27,1024.6,1599.7,210.0,11.02,0.612,11.0,-15.85,37.0
Dolj,2015,14.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,23.96,155.9,0.528,12.22,680.4,1930.5,278.8,12.54,0.57,5.0,-14.87,43.0
Dolj,2016,14.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,23.03,181.0,0.571,11.71,733.8,1845.3,197.4,11.3,0.543,15.0,-18.42,38.0
Dolj,2017,12.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,24.43,154.9,0.508,12.14,637.8,2020.4,192.8,12.58,0.515,5.0,-16.8,51.0
Dolj,2018,12.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,22.51,336.0,0.599,11.91,796.4,2041.0,92.4,12.59,0.493,12.0,-13.92,47.0
Dolj,2019,13.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,24.34,215.9,0.537,13.16,599.8,2114.6,130.3,14.9,0.477,1.0,-11.18,51.0
Dolj,2020,6.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,22.89,234.3,0.545,12.62,719.8,1944.9,147.6,13.46,0.534,8.0,-6.69,44.0
Dolj,2021,11.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,24.5,128.6,0.528,11.98,639.6,1852.1,103.5,11.97,0.497,7.0,-14.59,37.0
Dolj,2022,18.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,25.29,172.3,0.492,13.16,564.4,2171.0,165.8,13.56,0.543,3.0,-11.2,40.0
Dolj,2023,12.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,24.22,198.8,0.547,13.57,660.6,2172.7,142.8,15.56,0.482,7.0,-9.52,31.0
Dolj,2024,10.0,2,6.467,48.0,19.319,32.695,22.452,2.492,29.357,27.59,96.8,0.475,14.48,461.2,2503.8,109.9,13.08,0.478,17.0,-7.99,28.0
Galati,2000,13.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,24.46,50.6,0.341,12.2,279.4,2047.2,105.3,12.48,0.387,2.0,-21.37,55.0
Galati,2001,14.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,24.44,126.7,0.382,11.7,383.4,2030.4,111.2,11.54,0.383,22.0,-9.34,44.0
Galati,2002,16.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,24.3,160.1,0.383,12.06,450.0,2005.2,153.0,12.12,0.443,7.0,-16.74,42.0
Galati,2003,17.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,24.36,97.4,0.359,10.78,377.5,1953.8,116.9,10.99,0.411,13.0,-18.33,57.0
Galati,2004,34.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,22.39,240.5,0.437,11.18,595.0,1792.6,101.5,12.41,0.452,13.0,-14.48,51.0
Galati,2005,23.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,22.45,284.9,0.469,11.27,715.7,1820.2,148.3,12.04,0.441,7.0,-18.09,48.0
Galati,2006,18.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,23.69,134.4,0.397,11.36,453.1,1895.8,66.3,12.78,0.399,11.0,-22.12,52.0
Galati,2007,7.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,26.15,82.4,0.347,12.96,492.2,2171.0,188.0,11.14,0.441,18.0,-10.13,34.0
Galati,2008,15.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,24.58,97.6,0.378,12.43,396.7,1981.8,110.1,11.98,0.407,10.0,-16.03,48.0
Galati,2009,13.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,24.33,126.7,0.378,12.33,493.3,2061.5,116.7,13.27,0.41,4.0,-11.97,43.0
Galati,2010,18.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,24.72,194.2,0.441,11.68,669.2,2002.7,147.3,12.76,0.43,4.0,-25.41,47.0
Galati,2011,15.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,23.88,123.7,0.393,11.22,357.8,1949.5,37.9,11.45,0.351,23.0,-16.5,55.0
Galati,2012,15.0,2,7.538,36.714,12.338,50.957,22.324,2.252,25.99,26.08,137.8,0.386,12.17,564.5,2399.8,76.0,13.79,0.381,4.0,-24.98,59.0
