Area,Element,Year,Unit,Value
Democratic People's Republic of Korea,Yield,1969,hg/ha,120000.0
Democratic People's Republic of Korea,Yield,1970,hg/ha,115000.0
Democratic People's Republic of Korea,Yield,1971,hg/ha,85000.0
Democratic People's Republic of Korea,Yield,1972,hg/ha,100000.0
Democratic People's Republic of Korea,Yield,1973,hg/ha,127500.0
Democratic People's Republic of Korea,Yield,1974,hg/ha,145000.0
Democratic People's Republic of Korea,Yield,1975,hg/ha,108333.0
Democratic People's Republic of Korea,Yield,1976,hg/ha,121667.0
Democratic People's Republic of Korea,Yield,1977,hg/ha,133333.0
Democratic People's Republic of Korea,Yield,1978,hg/ha,143333.0
Democratic People's Republic of Korea,Yield,1979,hg/ha,146667.0
Democratic People's Republic of Korea,Yield,1980,hg/ha,102222.0
Democratic People's Republic of Korea,Yield,1981,hg/ha,96000.0
Democratic People's Republic of Korea,Yield,1982,hg/ha,90909.0
Democratic People's Republic of Korea,Yield,1983,hg/ha,96364.0
Democratic People's Republic of Korea,Yield,1984,hg/ha,93333.0
Democratic People's Republic of Korea,Yield,1985,hg/ha,85294.0
Democratic People's Republic of Korea,Yield,1986,hg/ha,88235.0
Democratic People's Republic of Korea,Yield,1987,hg/ha,91912.0
Democratic People's Republic of Korea,Yield,1988,hg/ha,92647.0
Democratic People's Republic of Korea,Yield,1989,hg/ha,93824.0
Democratic People's Republic of Korea,Yield,1990,hg/ha,97868.0
Democratic People's Republic of Korea,Yield,1991,hg/ha,89418.0
Democratic People's Republic of Korea,Yield,1992,hg/ha,89742.0
Democratic People's Republic of Korea,Yield,1993,hg/ha,90066.0
Democratic People's Republic of Korea,Yield,1994,hg/ha,90391.0
Democratic People's Republic of Korea,Yield,1995,hg/ha,90714.0
Democratic People's Republic of Korea,Yield,1996,hg/ha,90593.0
Democratic People's Republic of Korea,Yield,1997,hg/ha,92145.0
Democratic People's Republic of Korea,Yield,1998,hg/ha,92754.0
Democratic People's Republic of Korea,Yield,1999,hg/ha,92857.0
Democratic People's Republic of Korea,Yield,2000,hg/ha,92731.0
Democratic People's Republic of Korea,Yield,2001,hg/ha,92958.0
Democratic People's Republic of Korea,Yield,2002,hg/ha,92950.0
Democratic People's Republic of Korea,Yield,2003,hg/ha,92857.0
Democratic People's Republic of Korea,Yield,2004,hg/ha,92361.0
Democratic People's Republic of Korea,Yield,2005,hg/ha,92162.0
Democratic People's Republic of Korea,Yield,2006,hg/ha,91710.0
Democratic People's Republic of Korea,Yield,2007,hg/ha,90714.0
Democratic People's Republic of Korea,Yield,2008,hg/ha,93829.0
Democratic People's Republic of Korea,Yield,2009,hg/ha,96575.0
Democratic People's Republic of Korea,Yield,2010,hg/ha,99662.0
Democratic People's Republic of Korea,Yield,2011,hg/ha,103338.0
Democratic People's Republic of Korea,Yield,2012,hg/ha,106803.0
Democratic People's Republic of Korea,Yield,2013,hg/ha,106122.0
Democratic People's Republic of Korea,Yield,2014,hg/ha,105543.0
Democratic People's Republic of Korea,Yield,2015,hg/ha,107252.0
Democratic People's Republic of Korea,Yield,2016,hg/ha,109227.0
Democratic People's Republic of Korea,Yield,2017,hg/ha,110702.0
Democratic People's Republic of Korea,Yield,2018,hg/ha,112177.0
Democratic People's Republic of Korea,Yield,2019,hg/ha,113651.0
Democratic People's Republic of Korea,Production,1961,tonnes,90000.0
Democratic People's Republic of Korea,Production,1962,tonnes,95000.0
Democratic People's Republic of Korea,Production,1963,tonnes,85000.0
Democratic People's Republic of Korea,Production,1964,tonnes,85000.0
Democratic People's Republic of Korea,Production,1965,tonnes,100000.0
Democratic People's Republic of Korea,Production,1966,tonnes,100000.0
Democratic People's Republic of Korea,Production,1967,tonnes,90000.0
Democratic People's Republic of Korea,Production,1968,tonnes,115000.0
Democratic People's Republic of Korea,Production,1969,tonnes,120000.0
Democratic People's Republic of Korea,Production,1970,tonnes,115000.0
Democratic People's Republic of Korea,Production,1971,tonnes,170000.0
Democratic People's Republic of Korea,Production,1972,tonnes,200000.0
Democratic People's Republic of Korea,Production,1973,tonnes,255000.0
Democratic People's Republic of Korea,Production,1974,tonnes,290000.0
Democratic People's Republic of Korea,Production,1975,tonnes,325000.0
Democratic People's Republic of Korea,Production,1976,tonnes,365000.0
Democratic People's Republic of Korea,Production,1977,tonnes,400000.0
Democratic People's Republic of Korea,Production,1978,tonnes,430000.0
Democratic People's Republic of Korea,Production,1979,tonnes,440000.0
Democratic People's Republic of Korea,Production,1980,tonnes,460000.0
Democratic People's Republic of Korea,Production,1981,tonnes,480000.0
Democratic People's Republic of Korea,Production,1982,tonnes,500000.0
Democratic People's Republic of Korea,Production,1983,tonnes,530000.0
Democratic People's Republic of Korea,Production,1984,tonnes,560000.0
Democratic People's Republic of Korea,Production,1985,tonnes,580000.0
Democratic People's Republic of Korea,Production,1986,tonnes,600000.0
Democratic People's Republic of Korea,Production,1987,tonnes,625000.0
Democratic People's Republic of Korea,Production,1988,tonnes,630000.0
Democratic People's Republic of Korea,Production,1989,tonnes,638000.0
Democratic People's Republic of Korea,Production,1990,tonnes,645000.0
Democratic People's Republic of Korea,Production,1991,tonnes,650000.0
Democratic People's Republic of Korea,Production,1992,tonnes,653000.0
Democratic People's Republic of Korea,Production,1993,tonnes,600000.0
Democratic People's Republic of Korea,Production,1994,tonnes,650000.0
Democratic People's Republic of Korea,Production,1995,tonnes,630000.0
Democratic People's Republic of Korea,Production,1996,tonnes,632644.0
Democratic People's Republic of Korea,Production,1997,tonnes,636046.0
Democratic People's Republic of Korea,Production,1998,tonnes,640000.0
Democratic People's Republic of Korea,Production,1999,tonnes,650000.0
Democratic People's Republic of Korea,Production,2000,tonnes,652718.0
Democratic People's Republic of Korea,Production,2001,tonnes,660000.0
Democratic People's Republic of Korea,Production,2002,tonnes,657482.0
Democratic People's Republic of Korea,Production,2003,tonnes,650000.0
Democratic People's Republic of Korea,Production,2004,tonnes,665000.0
Democratic People's Republic of Korea,Production,2005,tonnes,668000.0
Democratic People's Republic of Korea,Production,2006,tonnes,665000.0
Democratic People's Republic of Korea,Production,2007,tonnes,635000.0
Democratic People's Republic of Korea,Production,2008,tonnes,657518.0
Democratic People's Republic of Korea,Production,2009,tonnes,687808.0
Democratic People's Republic of Korea,Production,2010,tonnes,712312.0
Democratic People's Republic of Korea,Production,2011,tonnes,752300.0
Democratic People's Republic of Korea,Production,2012,tonnes,785000.0
Democratic People's Republic of Korea,Production,2013,tonnes,780000.0
Democratic People's Republic of Korea,Production,2014,tonnes,777126.0
Democratic People's Republic of Korea,Production,2015,tonnes,776710.0
Democratic People's Republic of Korea,Production,2016,tonnes,786491.0
Democratic People's Republic of Korea,Production,2017,tonnes,792982.0
Democratic People's Republic of Korea,Production,2018,tonnes,799473.0
Democratic People's Republic of Korea,Production,2019,tonnes,805965.0
Denmark,Area harvested,1961,ha,
Denmark,Area harvested,1962,ha,
Denmark,Area harvested,1963,ha,
Denmark,Area harvested,1964,ha,
Denmark,Area harvested,1965,ha,
Denmark,Area harvested,1966,ha,
Denmark,Area harvested,1967,ha,
Denmark,Area harvested,1968,ha,
Denmark,Area harvested,1969,ha,
Denmark,Area harvested,1970,ha,
Denmark,Area harvested,1971,ha,
Denmark,Area harvested,1972,ha,
Denmark,Area harvested,1973,ha,
Denmark,Area harvested,1974,ha,
Denmark,Area harvested,1975,ha,
Denmark,Area harvested,1976,ha,
Denmark,Area harvested,1977,ha,
Denmark,Area harvested,1978,ha,
Denmark,Area harvested,1979,ha,
Denmark,Area harvested,1980,ha,
Denmark,Area harvested,1981,ha,
Denmark,Area harvested,1982,ha,
Denmark,Area harvested,1983,ha,
Denmark,Area harvested,1984,ha,
Denmark,Area harvested,1985,ha,2500.0
Denmark,Area harvested,1986,ha,2500.0
Denmark,Area harvested,1987,ha,2500.0
Denmark,Area harvested,1988,ha,2500.0
Denmark,Area harvested,1989,ha,2500.0
Denmark,Area harvested,1990,ha,2424.0
Denmark,Area harvested,1991,ha,3367.0
Denmark,Area harvested,1992,ha,5149.0
Denmark,Area harvested,1993,ha,4752.0
Denmark,Area harvested,1994,ha,2061.0
Denmark,Area harvested,1995,ha,1658.0
Denmark,Area harvested,1996,ha,1854.0
Denmark,Area harvested,1997,ha,1697.0
Denmark,Area harvested,1998,ha,1660.0
Denmark,Area harvested,1999,ha,1623.0
Denmark,Area harvested,2000,ha,1679.0
Denmark,Area harvested,2001,ha,1783.0
Denmark,Area harvested,2002,ha,1574.0
Denmark,Area harvested,2003,ha,1624.0
Denmark,Area harvested,2004,ha,1600.0
Denmark,Area harvested,2005,ha,1617.0
Denmark,Area harvested,2006,ha,1536.0
Denmark,Area harvested,2007,ha,1486.0
Denmark,Area harvested,2008,ha,1500.0
Denmark,Area harvested,2009,ha,1464.0
Denmark,Area harvested,2010,ha,1610.0
Denmark,Area harvested,2011,ha,1513.0
Denmark,Area harvested,2012,ha,1348.0
Denmark,Area harvested,2013,ha,1381.0
Denmark,Area harvested,2014,ha,1378.0
Denmark,Area harvested,2015,ha,1389.0
Denmark,Area harvested,2016,ha,1330.0
Denmark,Area harvested,2017,ha,1281.0
Denmark,Area harvested,2018,ha,1420.0
Denmark,Area harvested,2019,ha,1390.0
Denmark,Yield,1985,hg/ha,180420.0
Denmark,Yield,1986,hg/ha,160804.0
Denmark,Yield,1987,hg/ha,105968.0
Denmark,Yield,1988,hg/ha,180000.0
Denmark,Yield,1989,hg/ha,208000.0
Denmark,Yield,1990,hg/ha,288779.0
Denmark,Yield,1991,hg/ha,163350.0
Denmark,Yield,1992,hg/ha,161196.0
Denmark,Yield,1993,hg/ha,168350.0
Denmark,Yield,1994,hg/ha,181951.0
Denmark,Yield,1995,hg/ha,180941.0
Denmark,Yield,1996,hg/ha,97087.0
Denmark,Yield,1997,hg/ha,194461.0
Denmark,Yield,1998,hg/ha,174699.0
Denmark,Yield,1999,hg/ha,197166.0
Denmark,Yield,2000,hg/ha,148898.0
Denmark,Yield,2001,hg/ha,112170.0
Denmark,Yield,2002,hg/ha,119441.0
Denmark,Yield,2003,hg/ha,197660.0
Denmark,Yield,2004,hg/ha,220669.0
Denmark,Yield,2005,hg/ha,218349.0
Denmark,Yield,2006,hg/ha,206895.0
Denmark,Yield,2007,hg/ha,215343.0
Denmark,Yield,2008,hg/ha,193053.0
Denmark,Yield,2009,hg/ha,187930.0
Denmark,Yield,2010,hg/ha,150248.0
Denmark,Yield,2011,hg/ha,170093.0
Denmark,Yield,2012,hg/ha,138954.0
Denmark,Yield,2013,hg/ha,225807.0
Denmark,Yield,2014,hg/ha,256684.0
Denmark,Yield,2015,hg/ha,256638.0
Denmark,Yield,2016,hg/ha,274211.0
Denmark,Yield,2017,hg/ha,160000.0
Denmark,Yield,2018,hg/ha,229930.0
Denmark,Yield,2019,hg/ha,181367.0
Denmark,Production,1961,tonnes,113295.0
Denmark,Production,1962,tonnes,108295.0
Denmark,Production,1963,tonnes,119798.0
Denmark,Production,1964,tonnes,122615.0
Denmark,Production,1965,tonnes,125400.0
Denmark,Production,1966,tonnes,111893.0
Denmark,Production,1967,tonnes,122336.0
Denmark,Production,1968,tonnes,122416.0
Denmark,Production,1969,tonnes,125816.0
Denmark,Production,1970,tonnes,120625.0
Denmark,Production,1971,tonnes,115457.0
Denmark,Production,1972,tonnes,93334.0
Denmark,Production,1973,tonnes,116332.0
Denmark,Production,1974,tonnes,104134.0
Denmark,Production,1975,tonnes,128328.0
Denmark,Production,1976,tonnes,102767.0
Denmark,Production,1977,tonnes,129643.0
Denmark,Production,1978,tonnes,120000.0
Denmark,Production,1979,tonnes,125000.0
Denmark,Production,1980,tonnes,115000.0
Denmark,Production,1981,tonnes,43296.0
Denmark,Production,1982,tonnes,59462.0
Denmark,Production,1983,tonnes,47159.0
Denmark,Production,1984,tonnes,54376.0
Denmark,Production,1985,tonnes,45105.0
Denmark,Production,1986,tonnes,40201.0
Denmark,Production,1987,tonnes,26492.0
Denmark,Production,1988,tonnes,45000.0
Denmark,Production,1989,tonnes,52000.0
Denmark,Production,1990,tonnes,70000.0
Denmark,Production,1991,tonnes,55000.0
Denmark,Production,1992,tonnes,83000.0
Denmark,Production,1993,tonnes,80000.0
Denmark,Production,1994,tonnes,37500.0
Denmark,Production,1995,tonnes,30000.0
Denmark,Production,1996,tonnes,18000.0
Denmark,Production,1997,tonnes,33000.0
Denmark,Production,1998,tonnes,29000.0
Denmark,Production,1999,tonnes,32000.0
Denmark,Production,2000,tonnes,25000.0
Denmark,Production,2001,tonnes,20000.0
Denmark,Production,2002,tonnes,18800.0
Denmark,Production,2003,tonnes,32100.0
Denmark,Production,2004,tonnes,35307.0
Denmark,Production,2005,tonnes,35307.0
Denmark,Production,2006,tonnes,31779.0
Denmark,Production,2007,tonnes,32000.0
Denmark,Production,2008,tonnes,28958.0
Denmark,Production,2009,tonnes,27513.0
Denmark,Production,2010,tonnes,24190.0
Denmark,Production,2011,tonnes,25735.0
Denmark,Production,2012,tonnes,18731.0
Denmark,Production,2013,tonnes,31184.0
Denmark,Production,2014,tonnes,35371.0
Denmark,Production,2015,tonnes,35647.0
Denmark,Production,2016,tonnes,36470.0
Denmark,Production,2017,tonnes,20496.0
Denmark,Production,2018,tonnes,32650.0
Denmark,Production,2019,tonnes,25210.0
Ecuador,Area harvested,1961,ha,800.0
Ecuador,Area harvested,1962,ha,828.0
Ecuador,Area harvested,1963,ha,851.0
Ecuador,Area harvested,1964,ha,873.0
Ecuador,Area harvested,1965,ha,610.0
Ecuador,Area harvested,1966,ha,704.0
Ecuador,Area harvested,1967,ha,775.0
Ecuador,Area harvested,1968,ha,905.0
Ecuador,Area harvested,1969,ha,898.0
Ecuador,Area harvested,1970,ha,909.0
Ecuador,Area harvested,1971,ha,1910.0
Ecuador,Area harvested,1972,ha,2386.0
Ecuador,Area harvested,1973,ha,2645.0
Ecuador,Area harvested,1974,ha,2733.0
Ecuador,Area harvested,1975,ha,2926.0
Ecuador,Area harvested,1976,ha,2865.0
Ecuador,Area harvested,1977,ha,3275.0
Ecuador,Area harvested,1978,ha,3128.0
Ecuador,Area harvested,1979,ha,3153.0
Ecuador,Area harvested,1980,ha,3201.0
Ecuador,Area harvested,1981,ha,3204.0
Ecuador,Area harvested,1982,ha,3230.0
Ecuador,Area harvested,1983,ha,3122.0
Ecuador,Area harvested,1984,ha,2848.0
Ecuador,Area harvested,1985,ha,2828.0
Ecuador,Area harvested,1986,ha,2886.0
Ecuador,Area harvested,1987,ha,2989.0
Ecuador,Area harvested,1988,ha,3740.0
Ecuador,Area harvested,1989,ha,3250.0
Ecuador,Area harvested,1990,ha,3190.0
Ecuador,Area harvested,1991,ha,3480.0
Ecuador,Area harvested,1992,ha,3670.0
Ecuador,Area harvested,1993,ha,4520.0
Ecuador,Area harvested,1994,ha,5250.0
Ecuador,Area harvested,1995,ha,4820.0
Ecuador,Area harvested,1996,ha,5610.0
Ecuador,Area harvested,1997,ha,4485.0
Ecuador,Area harvested,1998,ha,4749.0
Ecuador,Area harvested,1999,ha,2172.0
Ecuador,Area harvested,2000,ha,4747.0
Ecuador,Area harvested,2001,ha,4780.0
Ecuador,Area harvested,2002,ha,3971.0
Ecuador,Area harvested,2003,ha,3709.0
Ecuador,Area harvested,2004,ha,1679.0
Ecuador,Area harvested,2005,ha,2989.0
Ecuador,Area harvested,2006,ha,3000.0
Ecuador,Area harvested,2007,ha,3100.0
Ecuador,Area harvested,2008,ha,1200.0
Ecuador,Area harvested,2009,ha,1500.0
Ecuador,Area harvested,2010,ha,1832.0
Ecuador,Area harvested,2011,ha,1778.0
Ecuador,Area harvested,2012,ha,1657.0
Ecuador,Area harvested,2013,ha,1548.0
Ecuador,Area harvested,2014,ha,1395.0
Ecuador,Area harvested,2015,ha,1294.0
Ecuador,Area harvested,2016,ha,1156.0
Ecuador,Area harvested,2017,ha,1045.0
Ecuador,Area harvested,2018,ha,946.0
Ecuador,Area harvested,2019,ha,869.0
Ecuador,Yield,1961,hg/ha,25000.0
Ecuador,Yield,1962,hg/ha,23188.0
Ecuador,Yield,1963,hg/ha,24912.0
Ecuador,Yield,1964,hg/ha,21684.0
Ecuador,Yield,1965,hg/ha,26770.0
Ecuador,Yield,1966,hg/ha,39716.0
Ecuador,Yield,1967,hg/ha,42026.0
Ecuador,Yield,1968,hg/ha,33856.0
Ecuador,Yield,1969,hg/ha,50624.0
Ecuador,Yield,1970,hg/ha,52277.0
Ecuador,Yield,1971,hg/ha,29408.0
Ecuador,Yield,1972,hg/ha,23349.0
Ecuador,Yield,1973,hg/ha,14284.0
Ecuador,Yield,1974,hg/ha,69598.0
Ecuador,Yield,1975,hg/ha,78127.0
Ecuador,Yield,1976,hg/ha,88454.0
Ecuador,Yield,1977,hg/ha,84461.0
Ecuador,Yield,1978,hg/ha,97574.0
Ecuador,Yield,1979,hg/ha,97580.0
Ecuador,Yield,1980,hg/ha,96529.0
Ecuador,Yield,1981,hg/ha,105943.0
Ecuador,Yield,1982,hg/ha,107257.0
Ecuador,Yield,1983,hg/ha,112502.0
Ecuador,Yield,1984,hg/ha,103360.0
Ecuador,Yield,1985,hg/ha,105654.0
Ecuador,Yield,1986,hg/ha,106455.0
Ecuador,Yield,1987,hg/ha,109461.0
Ecuador,Yield,1988,hg/ha,104690.0
Ecuador,Yield,1989,hg/ha,95674.0
Ecuador,Yield,1990,hg/ha,104150.0
Ecuador,Yield,1991,hg/ha,44322.0
Ecuador,Yield,1992,hg/ha,63665.0
Ecuador,Yield,1993,hg/ha,68122.0
Ecuador,Yield,1994,hg/ha,62709.0
Ecuador,Yield,1995,hg/ha,42859.0
Ecuador,Yield,1996,hg/ha,77421.0
Ecuador,Yield,1997,hg/ha,55197.0
Ecuador,Yield,1998,hg/ha,52811.0
Ecuador,Yield,1999,hg/ha,56174.0
Ecuador,Yield,2000,hg/ha,8159.0
Ecuador,Yield,2001,hg/ha,26992.0
Ecuador,Yield,2002,hg/ha,28147.0
Ecuador,Yield,2003,hg/ha,32116.0
Ecuador,Yield,2004,hg/ha,47141.0
Ecuador,Yield,2005,hg/ha,56009.0
Ecuador,Yield,2006,hg/ha,56167.0
Ecuador,Yield,2007,hg/ha,56452.0
Ecuador,Yield,2008,hg/ha,55725.0
Ecuador,Yield,2009,hg/ha,53333.0
Ecuador,Yield,2010,hg/ha,49525.0
Ecuador,Yield,2011,hg/ha,51670.0
Ecuador,Yield,2012,hg/ha,55094.0
Ecuador,Yield,2013,hg/ha,56105.0
Ecuador,Yield,2014,hg/ha,53090.0
Ecuador,Yield,2015,hg/ha,51978.0
Ecuador,Yield,2016,hg/ha,52950.0
Ecuador,Yield,2017,hg/ha,53139.0
Ecuador,Yield,2018,hg/ha,53383.0
Ecuador,Yield,2019,hg/ha,53602.0
Ecuador,Production,1961,tonnes,2000.0
Ecuador,Production,1962,tonnes,1920.0
Ecuador,Production,1963,tonnes,2120.0
Ecuador,Production,1964,tonnes,1893.0
Ecuador,Production,1965,tonnes,1633.0
Ecuador,Production,1966,tonnes,2796.0
Ecuador,Production,1967,tonnes,3257.0
Ecuador,Production,1968,tonnes,3064.0
Ecuador,Production,1969,tonnes,4546.0
Ecuador,Production,1970,tonnes,4752.0
Ecuador,Production,1971,tonnes,5617.0
Ecuador,Production,1972,tonnes,5571.0
Ecuador,Production,1973,tonnes,3778.0
Ecuador,Production,1974,tonnes,19021.0
Ecuador,Production,1975,tonnes,22860.0
Ecuador,Production,1976,tonnes,25342.0
Ecuador,Production,1977,tonnes,27661.0
Ecuador,Production,1978,tonnes,30521.0
Ecuador,Production,1979,tonnes,30767.0
Ecuador,Production,1980,tonnes,30899.0
Ecuador,Production,1981,tonnes,33944.0
Ecuador,Production,1982,tonnes,34644.0
Ecuador,Production,1983,tonnes,35123.0
Ecuador,Production,1984,tonnes,29437.0
Ecuador,Production,1985,tonnes,29879.0
Ecuador,Production,1986,tonnes,30723.0
Ecuador,Production,1987,tonnes,32718.0
Ecuador,Production,1988,tonnes,39154.0
Ecuador,Production,1989,tonnes,31094.0
Ecuador,Production,1990,tonnes,33224.0
Ecuador,Production,1991,tonnes,15424.0
Ecuador,Production,1992,tonnes,23365.0
Ecuador,Production,1993,tonnes,30791.0
Ecuador,Production,1994,tonnes,32922.0
Ecuador,Production,1995,tonnes,20658.0
Ecuador,Production,1996,tonnes,43433.0
Ecuador,Production,1997,tonnes,24756.0
Ecuador,Production,1998,tonnes,25080.0
Ecuador,Production,1999,tonnes,12201.0
Ecuador,Production,2000,tonnes,3873.0
Ecuador,Production,2001,tonnes,12902.0
Ecuador,Production,2002,tonnes,11177.0
Ecuador,Production,2003,tonnes,11912.0
Ecuador,Production,2004,tonnes,7915.0
Ecuador,Production,2005,tonnes,16741.0
Ecuador,Production,2006,tonnes,16850.0
Ecuador,Production,2007,tonnes,17500.0
Ecuador,Production,2008,tonnes,6687.0
Ecuador,Production,2009,tonnes,8000.0
Ecuador,Production,2010,tonnes,9073.0
Ecuador,Production,2011,tonnes,9187.0
Ecuador,Production,2012,tonnes,9129.0
Ecuador,Production,2013,tonnes,8685.0
Ecuador,Production,2014,tonnes,7406.0
Ecuador,Production,2015,tonnes,6726.0
Ecuador,Production,2016,tonnes,6121.0
Ecuador,Production,2017,tonnes,5553.0
Ecuador,Production,2018,tonnes,5050.0
Ecuador,Production,2019,tonnes,4658.0
Egypt,Area harvested,1961,ha,420.0
Egypt,Area harvested,1962,ha,420.0
Egypt,Area harvested,1963,ha,420.0
Egypt,Area harvested,1964,ha,420.0
Egypt,Area harvested,1965,ha,449.0
Egypt,Area harvested,1966,ha,503.0
Egypt,Area harvested,1967,ha,420.0
Egypt,Area harvested,1968,ha,420.0
Egypt,Area harvested,1969,ha,420.0
Egypt,Area harvested,1970,ha,840.0
Egypt,Area harvested,1971,ha,840.0
Egypt,Area harvested,1972,ha,840.0
Egypt,Area harvested,1973,ha,1260.0
Egypt,Area harvested,1974,ha,1200.0
Egypt,Area harvested,1975,ha,1680.0
Egypt,Area harvested,1976,ha,1851.0
Egypt,Area harvested,1977,ha,1972.0
Egypt,Area harvested,1978,ha,2053.0
Egypt,Area harvested,1979,ha,2107.0
Egypt,Area harvested,1980,ha,2307.0
Egypt,Area harvested,1981,ha,2434.0
Egypt,Area harvested,1982,ha,2500.0
Egypt,Area harvested,1983,ha,8300.0
Egypt,Area harvested,1984,ha,2940.0
Egypt,Area harvested,1985,ha,2940.0
Egypt,Area harvested,1986,ha,4200.0
Egypt,Area harvested,1987,ha,4620.0
Egypt,Area harvested,1988,ha,6301.0
Egypt,Area harvested,1989,ha,6720.0
Egypt,Area harvested,1990,ha,7571.0
Egypt,Area harvested,1991,ha,7618.0
